,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,122,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,64424509440,disk_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,122,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,64424509440,disk_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,122,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,64424509440,disk_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,122,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,64424509440,disk_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,122,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,64424509440,disk_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,122,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,64424509440,disk_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,122,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,64424509440,disk_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,123,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,0,disk_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,124,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,0,disk_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,548331520,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,660975616,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,734855168,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,741408768,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,547528704,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,552382464,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,683270144,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,705622016,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,720748544,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,125,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,560414720,mem_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,126,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,4294967296,mem_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,3746635776,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,3633991680,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,3560112128,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,3553558528,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,3747438592,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,3742584832,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,3611697152,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,3589345280,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,3574218752,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,127,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,3734552576,mem_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,87.23316192626953,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,84.6104621887207,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,82.89031982421875,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,82.73773193359375,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,87.2518539428711,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,87.13884353637695,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,84.09137725830078,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,83.57095718383789,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,83.21876525878906,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,128,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,86.95182800292969,mem_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,129,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,running,status,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,130,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,0,swap_free,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,131,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,0,swap_total,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:07:03Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:08:04Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,132,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:09:03Z,0,swap_used,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-cluster-id,inventory-rack-id,inventory-server-id,node_fqdn,plugin,status,vm_id,vm_name
,_result,133,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:00:01Z,0,swap_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,133,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:01:01Z,0,swap_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,133,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:02:03Z,0,swap_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,133,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:03:04Z,0,swap_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,133,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:04:05Z,0,swap_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,133,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:05:02Z,0,swap_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
,_result,133,2025-07-30T13:59:50.242385993Z,2025-07-30T14:09:50.242385993Z,2025-07-30T14:06:02Z,0,swap_used_percentage,computational_measurements,flux,r4,flux-node5,flux-node5.av.it.pt,proxmox,running,181,neuronet-m3
