,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-rack-id,inventory-server-id,placement,plugin,url
,_result,15,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:06:02Z,1.547,peakFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,15,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:06:32Z,1.635,peakFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,15,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:07:01Z,1.562,peakFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,15,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:07:31Z,1.538,peakFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,15,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:08:02Z,1.624,peakFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,15,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:08:32Z,1.56,peakFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,15,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:09:02Z,1.562,peakFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,15,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:09:33Z,1.585,peakFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:00:31Z,0.989,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:01:02Z,0.99,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:01:33Z,0.988,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:02:00Z,0.991,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:03:32Z,0.992,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:04:02Z,0.99,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:04:32Z,0.991,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:05:02Z,0.99,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:05:32Z,0.989,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:06:02Z,0.99,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:06:32Z,0.988,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:07:01Z,0.986,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:07:31Z,0.99,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:08:02Z,0.991,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:08:32Z,0.99,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:09:02Z,0.99,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,16,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:09:33Z,0.989,powerFactor,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:00:31Z,-6.468,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:01:02Z,-6.575,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:01:33Z,-6.52,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:02:00Z,-6.575,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:03:32Z,-6.687,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:04:02Z,-6.452,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:04:32Z,-6.683,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:05:02Z,-6.543,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:05:32Z,-6.428,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:06:02Z,-6.301,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:06:32Z,-6.48,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:07:01Z,-6.718,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:07:31Z,-6.174,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:08:02Z,-6.408,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:08:32Z,-6.364,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:09:02Z,-6.436,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,17,2025-07-30T14:00:02.225905492Z,2025-07-30T14:10:02.225905492Z,2025-07-30T14:09:33Z,-6.504,reactivePower,energy_measurements,r4,flux-node5,right,pdu,https://192.168.88.146/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures

,result,table,_start,_stop,_time,_value,_field,_measurement,inventory-rack-id,inventory-server-id,placement,plugin,url
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:00:32Z,60.469,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:01:02Z,61.24,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:01:31Z,60.485,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:02:00Z,64.914,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:03:32Z,66.889,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:04:02Z,73.867,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:04:32Z,64.536,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:05:02Z,64.361,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:05:32Z,64.397,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:06:03Z,65.271,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:06:31Z,66.138,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:07:02Z,62.393,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:07:32Z,62.047,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:08:02Z,62.512,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:08:32Z,58.99,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:09:02Z,66.52,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,0,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:09:32Z,65.069,activePower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:00:32Z,69.319,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:01:02Z,60.6,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:01:31Z,62.763,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:02:00Z,61.602,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:03:32Z,68.961,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:04:02Z,67.45,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:04:32Z,67.267,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:05:02Z,66.818,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:05:32Z,69.112,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:06:03Z,63.144,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:06:31Z,68.027,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:07:02Z,63.117,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:07:32Z,69.438,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:08:02Z,63.466,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:08:32Z,68.237,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:09:02Z,70.09,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,1,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:09:32Z,68.551,apparentPower,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:00:32Z,116960.0055553,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:01:02Z,116961.00555535,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:01:31Z,116961.00555535,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:02:00Z,116962.0055554,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:03:32Z,116963.00555544,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:04:02Z,116964.00555549,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:04:32Z,116965.00555554,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:05:02Z,116965.00555554,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:05:32Z,116966.00555559,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:06:03Z,116966.00555559,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:06:31Z,116967.00555563,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:07:02Z,116967.00555563,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:07:32Z,116968.00555568,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:08:02Z,116968.00555568,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:08:32Z,116969.00555573,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:09:02Z,116969.00555573,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,2,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:09:32Z,116970.00555578,cumulatedEnergy,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:00:32Z,0.267,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:01:02Z,0.27,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:01:31Z,0.267,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:02:00Z,0.286,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:03:32Z,0.296,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:04:02Z,0.308,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:04:32Z,0.286,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:05:02Z,0.288,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:05:32Z,0.284,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
,_result,3,2025-07-30T14:00:02.989011194Z,2025-07-30T14:10:02.989011194Z,2025-07-30T14:06:03Z,0.288,current,energy_measurements,r4,flux-node5,left,pdu,https://192.168.88.145/rest/mbdetnrs/2.0/powerDistributions/1/outlets/23/measures
