_time,inventory-server-id,vm_id,cpuload,disk_free,disk_total,disk_used,disk_used_percentage,mem_free,mem_total,mem_used,mem_used_percentage,swap_free,swap_total,swap_used,swap_used_percentage,uptime,disk_free_gb,disk_total_gb,disk_used_gb,disk_usage_percent
2025-08-04 06:53:02+00:00,flux-node3,306,0.0117508235326347,34359738368.0,34359738368.0,0.0,0.0,402907136.0,2147483648.0,1744576512.0,81.23817443847656,0.0,0.0,0.0,0.0,2289819.0,32.0,32.0,0.0,0.0
2025-08-04 06:53:02+00:00,flux-node4,182,0.30916858771025,64424509440.0,64424509440.0,0.0,0.0,1704988672.0,34359738368.0,32654749696.0,95.03782987594604,0.0,0.0,0.0,0.0,2665502.0,60.0,60.0,0.0,0.0
2025-08-04 06:53:03+00:00,flux-node4,179,0.380656273968743,64424509440.0,64424509440.0,0.0,0.0,435441664.0,4294967296.0,3859525632.0,89.8615837097168,0.0,0.0,0.0,0.0,6010680.0,60.0,60.0,0.0,0.0
2025-08-04 06:54:01+00:00,flux-node4,179,0.390997592878313,64424509440.0,64424509440.0,0.0,0.0,606687232.0,4294967296.0,3688280064.0,85.87446212768555,0.0,0.0,0.0,0.0,6010738.0,60.0,60.0,0.0,0.0
2025-08-04 06:54:02+00:00,flux-node3,185,0.013247249681303,34359738368.0,34359738368.0,0.0,0.0,275755008.0,2147483648.0,1871728640.0,87.1591567993164,0.0,0.0,0.0,0.0,6461156.0,32.0,32.0,0.0,0.0
2025-08-04 06:54:03+00:00,flux-node4,182,0.309628135247092,64424509440.0,64424509440.0,0.0,0.0,1701752832.0,34359738368.0,32657985536.0,95.04724740982056,0.0,0.0,0.0,0.0,2665563.0,60.0,60.0,0.0,0.0
2025-08-04 06:54:03+00:00,flux-node3,306,0.04619234522546,34359738368.0,34359738368.0,0.0,0.0,359849984.0,2147483648.0,1787633664.0,83.24317932128906,0.0,0.0,0.0,0.0,2289880.0,32.0,32.0,0.0,0.0
2025-08-04 06:55:02+00:00,flux-node3,185,0.0118560069455319,34359738368.0,34359738368.0,0.0,0.0,272375808.0,2147483648.0,1875107840.0,87.31651306152344,0.0,0.0,0.0,0.0,6461216.0,32.0,32.0,0.0,0.0
2025-08-04 06:55:02+00:00,flux-node3,306,0.0625902568270413,34359738368.0,34359738368.0,0.0,0.0,374341632.0,2147483648.0,1773142016.0,82.568359375,0.0,0.0,0.0,0.0,2289940.0,32.0,32.0,0.0,0.0
2025-08-04 06:55:03+00:00,flux-node4,179,0.379448910156693,64424509440.0,64424509440.0,0.0,0.0,617197568.0,4294967296.0,3677769728.0,85.6297492980957,0.0,0.0,0.0,0.0,6010800.0,60.0,60.0,0.0,0.0
2025-08-04 06:55:03+00:00,flux-node4,182,0.321100729748825,64424509440.0,64424509440.0,0.0,0.0,1709817856.0,34359738368.0,32649920512.0,95.023775100708,0.0,0.0,0.0,0.0,2665622.0,60.0,60.0,0.0,0.0
2025-08-04 06:56:01+00:00,flux-node3,306,0.0123246050398281,34359738368.0,34359738368.0,0.0,0.0,377675776.0,2147483648.0,1769807872.0,82.41310119628906,0.0,0.0,0.0,0.0,2289998.0,32.0,32.0,0.0,0.0
2025-08-04 06:56:01+00:00,flux-node4,182,0.270512663487768,64424509440.0,64424509440.0,0.0,0.0,1712160768.0,34359738368.0,32647577600.0,95.0169563293457,0.0,0.0,0.0,0.0,2665680.0,60.0,60.0,0.0,0.0
2025-08-04 06:56:02+00:00,flux-node3,185,0.0099815221955567,34359738368.0,34359738368.0,0.0,0.0,274092032.0,2147483648.0,1873391616.0,87.2365951538086,0.0,0.0,0.0,0.0,6461276.0,32.0,32.0,0.0,0.0
2025-08-04 06:56:02+00:00,flux-node4,179,0.387568288382548,64424509440.0,64424509440.0,0.0,0.0,638013440.0,4294967296.0,3656953856.0,85.14509201049805,0.0,0.0,0.0,0.0,6010859.0,60.0,60.0,0.0,0.0
2025-08-04 06:57:01+00:00,flux-node3,185,0.013584576725055,34359738368.0,34359738368.0,0.0,0.0,273723392.0,2147483648.0,1873760256.0,87.2537612915039,0.0,0.0,0.0,0.0,6461335.0,32.0,32.0,0.0,0.0
2025-08-04 06:57:02+00:00,flux-node4,182,0.311412649271892,64424509440.0,64424509440.0,0.0,0.0,1705840640.0,34359738368.0,32653897728.0,95.0353503227234,0.0,0.0,0.0,0.0,2665741.0,60.0,60.0,0.0,0.0
2025-08-04 06:57:03+00:00,flux-node3,306,0.0112517438402375,34359738368.0,34359738368.0,0.0,0.0,377417728.0,2147483648.0,1770065920.0,82.42511749267578,0.0,0.0,0.0,0.0,2290060.0,32.0,32.0,0.0,0.0
2025-08-04 06:57:03+00:00,flux-node4,179,0.359609365480465,64424509440.0,64424509440.0,0.0,0.0,427950080.0,4294967296.0,3867017216.0,90.0360107421875,0.0,0.0,0.0,0.0,6010921.0,60.0,60.0,0.0,0.0
2025-08-04 06:58:01+00:00,flux-node4,179,0.50613223748524,64424509440.0,64424509440.0,0.0,0.0,418275328.0,4294967296.0,3876691968.0,90.26126861572266,0.0,0.0,0.0,0.0,6010978.0,60.0,60.0,0.0,0.0
2025-08-04 06:58:02+00:00,flux-node3,185,0.0127989781715233,34359738368.0,34359738368.0,0.0,0.0,273879040.0,2147483648.0,1873604608.0,87.24651336669922,0.0,0.0,0.0,0.0,6461396.0,32.0,32.0,0.0,0.0
2025-08-04 06:58:03+00:00,flux-node3,306,0.0142676573717979,34359738368.0,34359738368.0,0.0,0.0,371064832.0,2147483648.0,1776418816.0,82.720947265625,0.0,0.0,0.0,0.0,2290120.0,32.0,32.0,0.0,0.0
2025-08-04 06:58:03+00:00,flux-node4,182,0.308853622077215,64424509440.0,64424509440.0,0.0,0.0,1704042496.0,34359738368.0,32655695872.0,95.04058361053468,0.0,0.0,0.0,0.0,2665802.0,60.0,60.0,0.0,0.0
2025-08-04 06:59:01+00:00,flux-node4,179,0.384788467696171,64424509440.0,64424509440.0,0.0,0.0,616017920.0,4294967296.0,3678949376.0,85.6572151184082,0.0,0.0,0.0,0.0,6011038.0,60.0,60.0,0.0,0.0
2025-08-04 06:59:01+00:00,flux-node3,306,0.0161359609942999,34359738368.0,34359738368.0,0.0,0.0,371298304.0,2147483648.0,1776185344.0,82.71007537841797,0.0,0.0,0.0,0.0,2290178.0,32.0,32.0,0.0,0.0
2025-08-04 06:59:01+00:00,flux-node3,185,0.0112227165139642,34359738368.0,34359738368.0,0.0,0.0,274169856.0,2147483648.0,1873313792.0,87.23297119140625,0.0,0.0,0.0,0.0,6461455.0,32.0,32.0,0.0,0.0
2025-08-04 06:59:02+00:00,flux-node4,182,0.298963094458441,64424509440.0,64424509440.0,0.0,0.0,1722732544.0,34359738368.0,32637005824.0,94.98618841171265,0.0,0.0,0.0,0.0,2665862.0,60.0,60.0,0.0,0.0
2025-08-04 07:00:51+00:00,flux-node5,181,0.348118702377935,64424509440.0,64424509440.0,0.0,0.0,622624768.0,4294967296.0,3672342528.0,85.50338745117188,0.0,0.0,0.0,0.0,6968283.0,60.0,60.0,0.0,0.0
2025-08-04 07:00:51+00:00,flux-node5,303,0.478883505513296,34359738368.0,34359738368.0,0.0,0.0,1129938944.0,4294967296.0,3165028352.0,73.69155883789062,0.0,0.0,0.0,0.0,2668101.0,32.0,32.0,0.0,0.0
2025-08-04 07:00:51+00:00,flux-node5,304,0.189800678231443,34359738368.0,34359738368.0,0.0,0.0,441765888.0,4294967296.0,3853201408.0,89.71433639526367,0.0,0.0,0.0,0.0,2667958.0,32.0,32.0,0.0,0.0
2025-08-04 07:00:52+00:00,flux-node5,183,0.363166145175757,64424509440.0,64424509440.0,0.0,0.0,2552619008.0,34359738368.0,31807119360.0,92.57090091705322,0.0,0.0,0.0,0.0,6968255.0,60.0,60.0,0.0,0.0
2025-08-04 07:00:52+00:00,flux-node5,184,0.222838561178259,64424509440.0,64424509440.0,0.0,0.0,2001641472.0,34359738368.0,32358096896.0,94.17445659637453,0.0,0.0,0.0,0.0,6968241.0,60.0,60.0,0.0,0.0
2025-08-04 07:00:52+00:00,flux-node5,305,0.080485183209844,34359738368.0,34359738368.0,0.0,0.0,585859072.0,4294967296.0,3709108224.0,86.35940551757812,0.0,0.0,0.0,0.0,2667940.0,32.0,32.0,0.0,0.0
2025-08-04 07:00:55+00:00,flux-node1,188,0.422839273847186,64424509440.0,64424509440.0,0.0,0.0,520679424.0,4294967296.0,3774287872.0,87.87698745727539,0.0,0.0,0.0,0.0,6968177.0,60.0,60.0,0.0,0.0
2025-08-04 07:00:56+00:00,flux-node1,300,0.334733949293902,34359738368.0,34359738368.0,0.0,0.0,453775360.0,4294967296.0,3841191936.0,89.43471908569336,0.0,0.0,0.0,0.0,2710494.0,32.0,32.0,0.0,0.0
2025-08-04 07:00:57+00:00,flux-node1,301,0.27175266234327,34359738368.0,34359738368.0,0.0,0.0,456638464.0,4294967296.0,3838328832.0,89.36805725097656,0.0,0.0,0.0,0.0,2710322.0,32.0,32.0,0.0,0.0
2025-08-04 07:00:58+00:00,flux-node1,302,0.254965948735024,34359738368.0,34359738368.0,0.0,0.0,381992960.0,4294967296.0,3912974336.0,91.10603332519533,0.0,0.0,0.0,0.0,2710301.0,32.0,32.0,0.0,0.0
2025-08-04 07:01:01+00:00,flux-node1,188,0.421981076560128,64424509440.0,64424509440.0,0.0,0.0,520572928.0,4294967296.0,3774394368.0,87.87946701049805,0.0,0.0,0.0,0.0,6968183.0,60.0,60.0,0.0,0.0
2025-08-04 07:01:01+00:00,flux-node5,181,0.326664377581141,64424509440.0,64424509440.0,0.0,0.0,622374912.0,4294967296.0,3672592384.0,85.50920486450195,0.0,0.0,0.0,0.0,6968293.0,60.0,60.0,0.0,0.0
2025-08-04 07:01:02+00:00,flux-node5,303,0.143956050819867,34359738368.0,34359738368.0,0.0,0.0,1120342016.0,4294967296.0,3174625280.0,73.91500473022461,0.0,0.0,0.0,0.0,2668112.0,32.0,32.0,0.0,0.0
2025-08-04 07:01:02+00:00,flux-node5,304,0.205173296308053,34359738368.0,34359738368.0,0.0,0.0,455884800.0,4294967296.0,3839082496.0,89.38560485839844,0.0,0.0,0.0,0.0,2667968.0,32.0,32.0,0.0,0.0
2025-08-04 07:01:02+00:00,flux-node5,305,0.082205933719602,34359738368.0,34359738368.0,0.0,0.0,581476352.0,4294967296.0,3713490944.0,86.4614486694336,0.0,0.0,0.0,0.0,2667951.0,32.0,32.0,0.0,0.0
2025-08-04 07:01:03+00:00,flux-node5,184,0.300299321328305,64424509440.0,64424509440.0,0.0,0.0,2007650304.0,34359738368.0,32352088064.0,94.1569685935974,0.0,0.0,0.0,0.0,6968251.0,60.0,60.0,0.0,0.0
2025-08-04 07:01:03+00:00,flux-node5,183,0.510674118278206,64424509440.0,64424509440.0,0.0,0.0,2539212800.0,34359738368.0,31820525568.0,92.6099181175232,0.0,0.0,0.0,0.0,6968265.0,60.0,60.0,0.0,0.0
2025-08-04 07:01:03+00:00,flux-node1,301,0.270218638879051,34359738368.0,34359738368.0,0.0,0.0,456196096.0,4294967296.0,3838771200.0,89.37835693359375,0.0,0.0,0.0,0.0,2710328.0,32.0,32.0,0.0,0.0
2025-08-04 07:01:03+00:00,flux-node1,300,0.333773595871478,34359738368.0,34359738368.0,0.0,0.0,458125312.0,4294967296.0,3836841984.0,89.33343887329102,0.0,0.0,0.0,0.0,2710501.0,32.0,32.0,0.0,0.0
2025-08-04 07:01:04+00:00,flux-node1,302,0.250745469178939,34359738368.0,34359738368.0,0.0,0.0,381992960.0,4294967296.0,3912974336.0,91.10603332519533,0.0,0.0,0.0,0.0,2710307.0,32.0,32.0,0.0,0.0
2025-08-04 07:02:01+00:00,flux-node1,302,0.250920945030184,34359738368.0,34359738368.0,0.0,0.0,404643840.0,4294967296.0,3890323456.0,90.57865142822266,0.0,0.0,0.0,0.0,2710364.0,32.0,32.0,0.0,0.0
2025-08-04 07:02:01+00:00,flux-node5,303,0.0504822547394996,34359738368.0,34359738368.0,0.0,0.0,1118633984.0,4294967296.0,3176333312.0,73.95477294921875,0.0,0.0,0.0,0.0,2668172.0,32.0,32.0,0.0,0.0
2025-08-04 07:02:02+00:00,flux-node5,181,0.283011998564956,64424509440.0,64424509440.0,0.0,0.0,631951360.0,4294967296.0,3663015936.0,85.28623580932617,0.0,0.0,0.0,0.0,6968353.0,60.0,60.0,0.0,0.0
2025-08-04 07:02:02+00:00,flux-node5,304,0.163043795782245,34359738368.0,34359738368.0,0.0,0.0,445771776.0,4294967296.0,3849195520.0,89.62106704711914,0.0,0.0,0.0,0.0,2668028.0,32.0,32.0,0.0,0.0
2025-08-04 07:02:02+00:00,flux-node5,305,0.0798281967533199,34359738368.0,34359738368.0,0.0,0.0,577024000.0,4294967296.0,3717943296.0,86.56511306762695,0.0,0.0,0.0,0.0,2668011.0,32.0,32.0,0.0,0.0
2025-08-04 07:02:03+00:00,flux-node5,184,0.29309173730743,64424509440.0,64424509440.0,0.0,0.0,1994829824.0,34359738368.0,32364908544.0,94.1942811012268,0.0,0.0,0.0,0.0,6968311.0,60.0,60.0,0.0,0.0
2025-08-04 07:02:03+00:00,flux-node5,183,0.492664446451352,64424509440.0,64424509440.0,0.0,0.0,2531643392.0,34359738368.0,31828094976.0,92.63194799423218,0.0,0.0,0.0,0.0,6968326.0,60.0,60.0,0.0,0.0
2025-08-04 07:02:04+00:00,flux-node1,188,0.30183023565263,64424509440.0,64424509440.0,0.0,0.0,515411968.0,4294967296.0,3779555328.0,87.99962997436523,0.0,0.0,0.0,0.0,6968247.0,60.0,60.0,0.0,0.0
2025-08-04 07:02:05+00:00,flux-node1,300,0.326470191290717,34359738368.0,34359738368.0,0.0,0.0,464617472.0,4294967296.0,3830349824.0,89.18228149414062,0.0,0.0,0.0,0.0,2710564.0,32.0,32.0,0.0,0.0
2025-08-04 07:02:06+00:00,flux-node1,301,0.283474400337974,34359738368.0,34359738368.0,0.0,0.0,473153536.0,4294967296.0,3821813760.0,88.98353576660156,0.0,0.0,0.0,0.0,2710391.0,32.0,32.0,0.0,0.0
2025-08-04 07:03:02+00:00,flux-node5,304,0.197702699263049,34359738368.0,34359738368.0,0.0,0.0,433553408.0,4294967296.0,3861413888.0,89.90554809570312,0.0,0.0,0.0,0.0,2668088.0,32.0,32.0,0.0,0.0
2025-08-04 07:03:02+00:00,flux-node1,302,0.242315259109041,34359738368.0,34359738368.0,0.0,0.0,401559552.0,4294967296.0,3893407744.0,90.65046310424805,0.0,0.0,0.0,0.0,2710425.0,32.0,32.0,0.0,0.0
2025-08-04 07:03:02+00:00,flux-node5,181,0.609896714008822,64424509440.0,64424509440.0,0.0,0.0,555696128.0,4294967296.0,3739271168.0,87.06169128417969,0.0,0.0,0.0,0.0,6968414.0,60.0,60.0,0.0,0.0
2025-08-04 07:03:02+00:00,flux-node5,303,0.134684844837449,34359738368.0,34359738368.0,0.0,0.0,1117515776.0,4294967296.0,3177451520.0,73.98080825805664,0.0,0.0,0.0,0.0,2668232.0,32.0,32.0,0.0,0.0
2025-08-04 07:03:02+00:00,flux-node5,305,0.0776862916493122,34359738368.0,34359738368.0,0.0,0.0,580071424.0,4294967296.0,3714895872.0,86.49415969848633,0.0,0.0,0.0,0.0,2668071.0,32.0,32.0,0.0,0.0
2025-08-04 07:03:03+00:00,flux-node5,183,0.512435741184631,64424509440.0,64424509440.0,0.0,0.0,2511659008.0,34359738368.0,31848079360.0,92.690110206604,0.0,0.0,0.0,0.0,6968386.0,60.0,60.0,0.0,0.0
2025-08-04 07:03:03+00:00,flux-node5,184,0.267937581463721,64424509440.0,64424509440.0,0.0,0.0,2001559552.0,34359738368.0,32358178816.0,94.1746950149536,0.0,0.0,0.0,0.0,6968372.0,60.0,60.0,0.0,0.0
2025-08-04 07:03:04+00:00,flux-node1,188,0.293465576681852,64424509440.0,64424509440.0,0.0,0.0,565837824.0,4294967296.0,3729129472.0,86.8255615234375,0.0,0.0,0.0,0.0,6968307.0,60.0,60.0,0.0,0.0
2025-08-04 07:03:05+00:00,flux-node1,301,0.268457709193831,34359738368.0,34359738368.0,0.0,0.0,478715904.0,4294967296.0,3816251392.0,88.8540267944336,0.0,0.0,0.0,0.0,2710450.0,32.0,32.0,0.0,0.0
2025-08-04 07:03:06+00:00,flux-node1,300,0.332330362160147,34359738368.0,34359738368.0,0.0,0.0,476102656.0,4294967296.0,3818864640.0,88.91487121582031,0.0,0.0,0.0,0.0,2710625.0,32.0,32.0,0.0,0.0
2025-08-04 07:04:01+00:00,flux-node5,183,0.527549162870918,64424509440.0,64424509440.0,0.0,0.0,2464899072.0,34359738368.0,31894839296.0,92.82619953155518,0.0,0.0,0.0,0.0,6968444.0,60.0,60.0,0.0,0.0
2025-08-04 07:04:01+00:00,flux-node5,184,0.323885606089418,64424509440.0,64424509440.0,0.0,0.0,2009243648.0,34359738368.0,32350494720.0,94.15233135223389,0.0,0.0,0.0,0.0,6968429.0,60.0,60.0,0.0,0.0
2025-08-04 07:04:02+00:00,flux-node1,188,0.303899893904208,64424509440.0,64424509440.0,0.0,0.0,579829760.0,4294967296.0,3715137536.0,86.49978637695312,0.0,0.0,0.0,0.0,6968365.0,60.0,60.0,0.0,0.0
2025-08-04 07:04:02+00:00,flux-node5,181,0.343117617687221,64424509440.0,64424509440.0,0.0,0.0,461991936.0,4294967296.0,3832975360.0,89.24341201782227,0.0,0.0,0.0,0.0,6968474.0,60.0,60.0,0.0,0.0
2025-08-04 07:04:02+00:00,flux-node5,304,0.19496255027382,34359738368.0,34359738368.0,0.0,0.0,442060800.0,4294967296.0,3852906496.0,89.70746994018555,0.0,0.0,0.0,0.0,2668148.0,32.0,32.0,0.0,0.0
2025-08-04 07:04:02+00:00,flux-node5,305,0.0421842458495726,34359738368.0,34359738368.0,0.0,0.0,579309568.0,4294967296.0,3715657728.0,86.51189804077148,0.0,0.0,0.0,0.0,2668130.0,32.0,32.0,0.0,0.0
2025-08-04 07:04:03+00:00,flux-node5,303,0.138204382784771,34359738368.0,34359738368.0,0.0,0.0,1124888576.0,4294967296.0,3170078720.0,73.80914688110352,0.0,0.0,0.0,0.0,2668293.0,32.0,32.0,0.0,0.0
2025-08-04 07:04:03+00:00,flux-node1,301,0.269540159894037,34359738368.0,34359738368.0,0.0,0.0,451977216.0,4294967296.0,3842990080.0,89.4765853881836,0.0,0.0,0.0,0.0,2710508.0,32.0,32.0,0.0,0.0
2025-08-04 07:04:04+00:00,flux-node1,300,0.334127463238925,34359738368.0,34359738368.0,0.0,0.0,472838144.0,4294967296.0,3822129152.0,88.99087905883789,0.0,0.0,0.0,0.0,2710682.0,32.0,32.0,0.0,0.0
2025-08-04 07:04:05+00:00,flux-node1,302,0.254487794741982,34359738368.0,34359738368.0,0.0,0.0,415518720.0,4294967296.0,3879448576.0,90.3254508972168,0.0,0.0,0.0,0.0,2710488.0,32.0,32.0,0.0,0.0
2025-08-04 07:05:01+00:00,flux-node1,188,0.214364418487941,64424509440.0,64424509440.0,0.0,0.0,585748480.0,4294967296.0,3709218816.0,86.36198043823242,0.0,0.0,0.0,0.0,6968423.0,60.0,60.0,0.0,0.0
2025-08-04 07:05:01+00:00,flux-node5,305,0.0779672409381748,34359738368.0,34359738368.0,0.0,0.0,583577600.0,4294967296.0,3711389696.0,86.41252517700195,0.0,0.0,0.0,0.0,2668189.0,32.0,32.0,0.0,0.0
2025-08-04 07:05:02+00:00,flux-node5,183,0.521896123948412,64424509440.0,64424509440.0,0.0,0.0,2477752320.0,34359738368.0,31881986048.0,92.78879165649414,0.0,0.0,0.0,0.0,6968505.0,60.0,60.0,0.0,0.0
2025-08-04 07:05:02+00:00,flux-node5,184,0.29142895032875,64424509440.0,64424509440.0,0.0,0.0,2002890752.0,34359738368.0,32356847616.0,94.1708207130432,0.0,0.0,0.0,0.0,6968490.0,60.0,60.0,0.0,0.0
2025-08-04 07:05:03+00:00,flux-node5,304,0.295924788991571,34359738368.0,34359738368.0,0.0,0.0,427487232.0,4294967296.0,3867480064.0,90.04678726196289,0.0,0.0,0.0,0.0,2668209.0,32.0,32.0,0.0,0.0
2025-08-04 07:05:03+00:00,flux-node5,303,0.149447301356757,34359738368.0,34359738368.0,0.0,0.0,1123516416.0,4294967296.0,3171450880.0,73.84109497070312,0.0,0.0,0.0,0.0,2668353.0,32.0,32.0,0.0,0.0
2025-08-04 07:05:03+00:00,flux-node5,181,0.361802909637585,64424509440.0,64424509440.0,0.0,0.0,482709504.0,4294967296.0,3812257792.0,88.76104354858398,0.0,0.0,0.0,0.0,6968535.0,60.0,60.0,0.0,0.0
2025-08-04 07:05:03+00:00,flux-node1,301,0.331970449097039,34359738368.0,34359738368.0,0.0,0.0,458731520.0,4294967296.0,3836235776.0,89.3193244934082,0.0,0.0,0.0,0.0,2710568.0,32.0,32.0,0.0,0.0
2025-08-04 07:05:03+00:00,flux-node1,300,0.333334792864327,34359738368.0,34359738368.0,0.0,0.0,468017152.0,4294967296.0,3826950144.0,89.1031265258789,0.0,0.0,0.0,0.0,2710741.0,32.0,32.0,0.0,0.0
2025-08-04 07:05:04+00:00,flux-node1,302,0.250516379403168,34359738368.0,34359738368.0,0.0,0.0,381558784.0,4294967296.0,3913408512.0,91.11614227294922,0.0,0.0,0.0,0.0,2710547.0,32.0,32.0,0.0,0.0
2025-08-04 07:06:01+00:00,flux-node5,181,0.295539714038463,64424509440.0,64424509440.0,0.0,0.0,583766016.0,4294967296.0,3711201280.0,86.40813827514648,0.0,0.0,0.0,0.0,6968593.0,60.0,60.0,0.0,0.0
2025-08-04 07:06:01+00:00,flux-node5,303,0.0540661066730567,34359738368.0,34359738368.0,0.0,0.0,1123835904.0,4294967296.0,3171131392.0,73.83365631103516,0.0,0.0,0.0,0.0,2668412.0,32.0,32.0,0.0,0.0
2025-08-04 07:06:01+00:00,flux-node5,304,0.263655838067612,34359738368.0,34359738368.0,0.0,0.0,414035968.0,4294967296.0,3880931328.0,90.3599739074707,0.0,0.0,0.0,0.0,2668267.0,32.0,32.0,0.0,0.0
2025-08-04 07:06:03+00:00,flux-node5,305,0.0807400356583993,34359738368.0,34359738368.0,0.0,0.0,579284992.0,4294967296.0,3715682304.0,86.51247024536133,0.0,0.0,0.0,0.0,2668252.0,32.0,32.0,0.0,0.0
2025-08-04 07:06:03+00:00,flux-node5,184,0.286660842221211,64424509440.0,64424509440.0,0.0,0.0,2007777280.0,34359738368.0,32351961088.0,94.1565990447998,0.0,0.0,0.0,0.0,6968551.0,60.0,60.0,0.0,0.0
2025-08-04 07:06:03+00:00,flux-node5,183,0.492250911934627,64424509440.0,64424509440.0,0.0,0.0,2498953216.0,34359738368.0,31860785152.0,92.72708892822266,0.0,0.0,0.0,0.0,6968566.0,60.0,60.0,0.0,0.0
2025-08-04 07:06:03+00:00,flux-node1,302,0.253851705764096,34359738368.0,34359738368.0,0.0,0.0,387530752.0,4294967296.0,3907436544.0,90.9770965576172,0.0,0.0,0.0,0.0,2710606.0,32.0,32.0,0.0,0.0
2025-08-04 07:06:03+00:00,flux-node1,301,0.249942137285398,34359738368.0,34359738368.0,0.0,0.0,466546688.0,4294967296.0,3828420608.0,89.13736343383789,0.0,0.0,0.0,0.0,2710628.0,32.0,32.0,0.0,0.0
2025-08-04 07:06:05+00:00,flux-node1,300,0.339588728806374,34359738368.0,34359738368.0,0.0,0.0,472104960.0,4294967296.0,3822862336.0,89.00794982910156,0.0,0.0,0.0,0.0,2710803.0,32.0,32.0,0.0,0.0
2025-08-04 07:06:06+00:00,flux-node1,188,0.283269716724544,64424509440.0,64424509440.0,0.0,0.0,488361984.0,4294967296.0,3806605312.0,88.62943649291992,0.0,0.0,0.0,0.0,6968488.0,60.0,60.0,0.0,0.0
2025-08-04 07:07:02+00:00,flux-node5,181,0.347561609212446,64424509440.0,64424509440.0,0.0,0.0,582471680.0,4294967296.0,3712495616.0,86.43827438354492,0.0,0.0,0.0,0.0,6968654.0,60.0,60.0,0.0,0.0
2025-08-04 07:07:02+00:00,flux-node5,303,0.135578703349868,34359738368.0,34359738368.0,0.0,0.0,1137065984.0,4294967296.0,3157901312.0,73.52561950683594,0.0,0.0,0.0,0.0,2668472.0,32.0,32.0,0.0,0.0
2025-08-04 07:07:02+00:00,flux-node5,304,0.265290978183735,34359738368.0,34359738368.0,0.0,0.0,406708224.0,4294967296.0,3888259072.0,90.53058624267578,0.0,0.0,0.0,0.0,2668329.0,32.0,32.0,0.0,0.0
2025-08-04 07:07:02+00:00,flux-node5,305,0.105203055663523,34359738368.0,34359738368.0,0.0,0.0,565612544.0,4294967296.0,3729354752.0,86.83080673217773,0.0,0.0,0.0,0.0,2668311.0,32.0,32.0,0.0,0.0
2025-08-04 07:07:03+00:00,flux-node5,183,0.514220857142745,64424509440.0,64424509440.0,0.0,0.0,2489950208.0,34359738368.0,31869788160.0,92.75329113006592,0.0,0.0,0.0,0.0,6968626.0,60.0,60.0,0.0,0.0
2025-08-04 07:07:03+00:00,flux-node5,184,0.284936904365217,64424509440.0,64424509440.0,0.0,0.0,2013667328.0,34359738368.0,32346071040.0,94.1394567489624,0.0,0.0,0.0,0.0,6968612.0,60.0,60.0,0.0,0.0
2025-08-04 07:07:03+00:00,flux-node1,302,0.252371337113005,34359738368.0,34359738368.0,0.0,0.0,380375040.0,4294967296.0,3914592256.0,91.14370346069336,0.0,0.0,0.0,0.0,2710666.0,32.0,32.0,0.0,0.0
2025-08-04 07:07:04+00:00,flux-node1,300,0.333132874287848,34359738368.0,34359738368.0,0.0,0.0,473800704.0,4294967296.0,3821166592.0,88.96846771240234,0.0,0.0,0.0,0.0,2710862.0,32.0,32.0,0.0,0.0
2025-08-04 07:07:04+00:00,flux-node1,301,0.266012404786792,34359738368.0,34359738368.0,0.0,0.0,481087488.0,4294967296.0,3813879808.0,88.79880905151367,0.0,0.0,0.0,0.0,2710688.0,32.0,32.0,0.0,0.0
2025-08-04 07:07:06+00:00,flux-node1,188,0.303615801656228,64424509440.0,64424509440.0,0.0,0.0,492912640.0,4294967296.0,3802054656.0,88.52348327636719,0.0,0.0,0.0,0.0,6968549.0,60.0,60.0,0.0,0.0
2025-08-04 07:08:01+00:00,flux-node5,183,0.390271281223394,64424509440.0,64424509440.0,0.0,0.0,2488180736.0,34359738368.0,31871557632.0,92.75844097137453,0.0,0.0,0.0,0.0,6968684.0,60.0,60.0,0.0,0.0
2025-08-04 07:08:01+00:00,flux-node5,184,0.279606656959973,64424509440.0,64424509440.0,0.0,0.0,2018467840.0,34359738368.0,32341270528.0,94.12548542022704,0.0,0.0,0.0,0.0,6968669.0,60.0,60.0,0.0,0.0
2025-08-04 07:08:02+00:00,flux-node5,305,0.0500034034361105,34359738368.0,34359738368.0,0.0,0.0,580001792.0,4294967296.0,3714965504.0,86.49578094482422,0.0,0.0,0.0,0.0,2668370.0,32.0,32.0,0.0,0.0
2025-08-04 07:08:02+00:00,flux-node5,304,0.274153603083498,34359738368.0,34359738368.0,0.0,0.0,396644352.0,4294967296.0,3898322944.0,90.7649040222168,0.0,0.0,0.0,0.0,2668388.0,32.0,32.0,0.0,0.0
2025-08-04 07:08:02+00:00,flux-node5,303,0.128082056251909,34359738368.0,34359738368.0,0.0,0.0,1120145408.0,4294967296.0,3174821888.0,73.91958236694336,0.0,0.0,0.0,0.0,2668533.0,32.0,32.0,0.0,0.0
2025-08-04 07:08:02+00:00,flux-node5,181,0.358732779672473,64424509440.0,64424509440.0,0.0,0.0,563417088.0,4294967296.0,3731550208.0,86.88192367553711,0.0,0.0,0.0,0.0,6968714.0,60.0,60.0,0.0,0.0
2025-08-04 07:08:02+00:00,flux-node1,188,0.310802725042464,64424509440.0,64424509440.0,0.0,0.0,576303104.0,4294967296.0,3718664192.0,86.5818977355957,0.0,0.0,0.0,0.0,6968605.0,60.0,60.0,0.0,0.0
