_time,url,scaph_host_power_microwatts
2025-08-04 07:53:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62583209.0
2025-08-04 07:53:02+00:00,http://flux-node5.av.it.pt:8080/metrics,71047058.0
2025-08-04 07:54:01+00:00,http://flux-node3.av.it.pt:8080/metrics,86813946.0
2025-08-04 07:54:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69744701.0
2025-08-04 07:54:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62630041.0
2025-08-04 07:55:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69872525.0
2025-08-04 07:55:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60667973.0
2025-08-04 07:55:02+00:00,http://flux-node3.av.it.pt:8080/metrics,94058704.0
2025-08-04 07:56:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68042797.0
2025-08-04 07:56:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61510193.0
2025-08-04 07:56:03+00:00,http://flux-node3.av.it.pt:8080/metrics,74687070.0
2025-08-04 07:57:02+00:00,http://flux-node3.av.it.pt:8080/metrics,87432523.0
2025-08-04 07:57:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61714047.0
2025-08-04 07:57:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67993283.0
2025-08-04 07:58:01+00:00,http://flux-node4.av.it.pt:8080/metrics,61146990.0
2025-08-04 07:58:02+00:00,http://flux-node3.av.it.pt:8080/metrics,88095743.0
2025-08-04 07:58:02+00:00,http://flux-node5.av.it.pt:8080/metrics,71178163.0
2025-08-04 07:59:02+00:00,http://flux-node3.av.it.pt:8080/metrics,71379392.0
2025-08-04 07:59:02+00:00,http://flux-node5.av.it.pt:8080/metrics,71816094.0
2025-08-04 07:59:03+00:00,http://flux-node4.av.it.pt:8080/metrics,60844474.0
2025-08-04 08:00:01+00:00,http://flux-node4.av.it.pt:8080/metrics,62004823.0
2025-08-04 08:00:02+00:00,http://flux-node3.av.it.pt:8080/metrics,79187303.0
2025-08-04 08:01:01+00:00,http://flux-node5.av.it.pt:8080/metrics,69103536.0
2025-08-04 08:02:01+00:00,http://flux-node4.av.it.pt:8080/metrics,61925055.0
2025-08-04 08:02:02+00:00,http://flux-node3.av.it.pt:8080/metrics,83951215.0
2025-08-04 08:02:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69626400.0
2025-08-04 08:03:02+00:00,http://flux-node4.av.it.pt:8080/metrics,64658892.0
2025-08-04 08:03:02+00:00,http://flux-node5.av.it.pt:8080/metrics,72605229.0
2025-08-04 08:03:03+00:00,http://flux-node3.av.it.pt:8080/metrics,76710368.0
2025-08-04 08:04:03+00:00,http://flux-node5.av.it.pt:8080/metrics,71505833.0
2025-08-04 08:04:03+00:00,http://flux-node3.av.it.pt:8080/metrics,81844566.0
2025-08-04 08:05:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67690708.0
2025-08-04 08:05:02+00:00,http://flux-node3.av.it.pt:8080/metrics,71574216.0
2025-08-04 08:05:02+00:00,http://flux-node4.av.it.pt:8080/metrics,65005028.0
2025-08-04 08:06:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67025949.0
2025-08-04 08:06:02+00:00,http://flux-node3.av.it.pt:8080/metrics,72369491.0
2025-08-04 08:06:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61939671.0
2025-08-04 08:07:02+00:00,http://flux-node5.av.it.pt:8080/metrics,65986895.0
2025-08-04 08:07:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61594588.0
2025-08-04 08:07:02+00:00,http://flux-node3.av.it.pt:8080/metrics,70124349.0
2025-08-04 08:08:01+00:00,http://flux-node4.av.it.pt:8080/metrics,61102964.0
2025-08-04 08:08:02+00:00,http://flux-node3.av.it.pt:8080/metrics,74727182.0
2025-08-04 08:08:03+00:00,http://flux-node5.av.it.pt:8080/metrics,66969917.0
2025-08-04 08:09:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60921487.0
2025-08-04 08:09:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68139440.0
2025-08-04 08:09:02+00:00,http://flux-node3.av.it.pt:8080/metrics,75943654.0
2025-08-04 08:10:02+00:00,http://flux-node3.av.it.pt:8080/metrics,76260032.0
2025-08-04 08:10:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70403387.0
2025-08-04 08:10:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61851825.0
2025-08-04 08:11:02+00:00,http://flux-node3.av.it.pt:8080/metrics,79070527.0
2025-08-04 08:11:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62258313.0
2025-08-04 08:11:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70510977.0
2025-08-04 08:12:02+00:00,http://flux-node3.av.it.pt:8080/metrics,74616583.0
2025-08-04 08:12:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61957371.0
2025-08-04 08:12:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69636509.0
2025-08-04 08:13:02+00:00,http://flux-node3.av.it.pt:8080/metrics,72845945.0
2025-08-04 08:13:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62443170.0
2025-08-04 08:13:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68672016.0
2025-08-04 08:14:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61007313.0
2025-08-04 08:14:03+00:00,http://flux-node5.av.it.pt:8080/metrics,67286498.0
2025-08-04 08:14:03+00:00,http://flux-node3.av.it.pt:8080/metrics,77415851.0
2025-08-04 08:15:02+00:00,http://flux-node3.av.it.pt:8080/metrics,83063798.0
2025-08-04 08:15:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60750225.0
2025-08-04 08:16:01+00:00,http://flux-node5.av.it.pt:8080/metrics,67485486.0
2025-08-04 08:17:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60339506.0
2025-08-04 08:17:02+00:00,http://flux-node3.av.it.pt:8080/metrics,69186324.0
2025-08-04 08:17:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67465884.0
2025-08-04 08:18:02+00:00,http://flux-node3.av.it.pt:8080/metrics,85173210.0
2025-08-04 08:18:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60929547.0
2025-08-04 08:18:03+00:00,http://flux-node5.av.it.pt:8080/metrics,68066237.0
2025-08-04 08:19:02+00:00,http://flux-node3.av.it.pt:8080/metrics,86180631.0
2025-08-04 08:19:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61775734.0
2025-08-04 08:19:03+00:00,http://flux-node5.av.it.pt:8080/metrics,69268634.0
2025-08-04 08:20:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61299452.0
2025-08-04 08:20:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69561470.0
2025-08-04 08:20:03+00:00,http://flux-node3.av.it.pt:8080/metrics,73989519.0
2025-08-04 08:21:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61240154.0
2025-08-04 08:21:03+00:00,http://flux-node5.av.it.pt:8080/metrics,69954365.0
2025-08-04 08:21:03+00:00,http://flux-node3.av.it.pt:8080/metrics,77709968.0
2025-08-04 08:22:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60363164.0
2025-08-04 08:22:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67830945.0
2025-08-04 08:22:02+00:00,http://flux-node3.av.it.pt:8080/metrics,74743667.0
2025-08-04 08:23:01+00:00,http://flux-node3.av.it.pt:8080/metrics,71071637.0
2025-08-04 08:23:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67525811.0
2025-08-04 08:23:02+00:00,http://flux-node4.av.it.pt:8080/metrics,59323739.0
2025-08-04 08:24:02+00:00,http://flux-node3.av.it.pt:8080/metrics,70957284.0
2025-08-04 08:24:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60938642.0
2025-08-04 08:25:01+00:00,http://flux-node3.av.it.pt:8080/metrics,69577879.0
2025-08-04 08:25:01+00:00,http://flux-node5.av.it.pt:8080/metrics,67258465.0
2025-08-04 08:25:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60701354.0
2025-08-04 08:26:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69344467.0
2025-08-04 08:26:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61558234.0
2025-08-04 08:26:02+00:00,http://flux-node3.av.it.pt:8080/metrics,69427898.0
2025-08-04 08:27:02+00:00,http://flux-node3.av.it.pt:8080/metrics,66054662.0
2025-08-04 08:27:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69116305.0
2025-08-04 08:27:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61360442.0
2025-08-04 08:28:01+00:00,http://flux-node4.av.it.pt:8080/metrics,61514316.0
2025-08-04 08:28:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70140543.0
2025-08-04 08:28:02+00:00,http://flux-node3.av.it.pt:8080/metrics,66505111.0
2025-08-04 08:29:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61698069.0
2025-08-04 08:29:02+00:00,http://flux-node3.av.it.pt:8080/metrics,73462633.0
2025-08-04 08:29:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69862995.0
2025-08-04 08:30:01+00:00,http://flux-node4.av.it.pt:8080/metrics,60653580.0
2025-08-04 08:30:02+00:00,http://flux-node3.av.it.pt:8080/metrics,77095442.0
2025-08-04 08:31:00+00:00,http://flux-node5.av.it.pt:8080/metrics,72083795.0
2025-08-04 08:32:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60870329.0
2025-08-04 08:32:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68294294.0
2025-08-04 08:32:02+00:00,http://flux-node3.av.it.pt:8080/metrics,87225894.0
2025-08-04 08:33:02+00:00,http://flux-node3.av.it.pt:8080/metrics,86344752.0
2025-08-04 08:33:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61437152.0
2025-08-04 08:33:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67362956.0
2025-08-04 08:34:02+00:00,http://flux-node5.av.it.pt:8080/metrics,66593008.0
2025-08-04 08:34:02+00:00,http://flux-node3.av.it.pt:8080/metrics,96014922.0
2025-08-04 08:34:03+00:00,http://flux-node4.av.it.pt:8080/metrics,60190847.0
2025-08-04 08:35:01+00:00,http://flux-node5.av.it.pt:8080/metrics,67145023.0
2025-08-04 08:35:02+00:00,http://flux-node3.av.it.pt:8080/metrics,94907222.0
2025-08-04 08:35:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62100055.0
2025-08-04 08:36:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70007023.0
2025-08-04 08:36:02+00:00,http://flux-node4.av.it.pt:8080/metrics,66702532.0
2025-08-04 08:36:02+00:00,http://flux-node3.av.it.pt:8080/metrics,89913773.0
2025-08-04 08:37:03+00:00,http://flux-node4.av.it.pt:8080/metrics,60977589.0
2025-08-04 08:37:03+00:00,http://flux-node5.av.it.pt:8080/metrics,71434005.0
2025-08-04 08:37:03+00:00,http://flux-node3.av.it.pt:8080/metrics,94036312.0
2025-08-04 08:38:01+00:00,http://flux-node4.av.it.pt:8080/metrics,61980556.0
2025-08-04 08:38:02+00:00,http://flux-node3.av.it.pt:8080/metrics,85292674.0
2025-08-04 08:38:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69938409.0
2025-08-04 08:39:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69168474.0
2025-08-04 08:39:02+00:00,http://flux-node3.av.it.pt:8080/metrics,94302177.0
2025-08-04 08:39:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61284458.0
2025-08-04 08:40:02+00:00,http://flux-node5.av.it.pt:8080/metrics,66938476.0
2025-08-04 08:40:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60672442.0
2025-08-04 08:40:03+00:00,http://flux-node3.av.it.pt:8080/metrics,87146737.0
2025-08-04 08:41:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67077361.0
2025-08-04 08:41:02+00:00,http://flux-node3.av.it.pt:8080/metrics,86909732.0
2025-08-04 08:41:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60962372.0
2025-08-04 08:42:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68747130.0
2025-08-04 08:42:02+00:00,http://flux-node3.av.it.pt:8080/metrics,72929929.0
2025-08-04 08:42:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60642331.0
2025-08-04 08:43:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67892222.0
2025-08-04 08:43:02+00:00,http://flux-node3.av.it.pt:8080/metrics,80334721.0
2025-08-04 08:43:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60669296.0
2025-08-04 08:44:02+00:00,http://flux-node3.av.it.pt:8080/metrics,71358483.0
2025-08-04 08:44:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61324449.0
2025-08-04 08:44:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68774179.0
2025-08-04 08:46:00+00:00,http://flux-node3.av.it.pt:8080/metrics,84541484.0
2025-08-04 08:46:01+00:00,http://flux-node4.av.it.pt:8080/metrics,61431048.0
2025-08-04 08:46:01+00:00,http://flux-node5.av.it.pt:8080/metrics,70168061.0
2025-08-04 08:47:01+00:00,http://flux-node5.av.it.pt:8080/metrics,69253970.0
2025-08-04 08:47:02+00:00,http://flux-node3.av.it.pt:8080/metrics,75675692.0
2025-08-04 08:47:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60278419.0
2025-08-04 08:48:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60485128.0
2025-08-04 08:48:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69569421.0
2025-08-04 08:48:02+00:00,http://flux-node3.av.it.pt:8080/metrics,86571635.0
2025-08-04 08:49:01+00:00,http://flux-node4.av.it.pt:8080/metrics,60271548.0
2025-08-04 08:49:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67822764.0
2025-08-04 08:49:02+00:00,http://flux-node3.av.it.pt:8080/metrics,74568458.0
2025-08-04 08:50:02+00:00,http://flux-node3.av.it.pt:8080/metrics,86193232.0
2025-08-04 08:50:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60612970.0
2025-08-04 08:50:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67483025.0
2025-08-04 08:51:02+00:00,http://flux-node3.av.it.pt:8080/metrics,75139170.0
2025-08-04 08:51:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60630220.0
2025-08-04 08:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68435999.0
2025-08-04 08:52:02+00:00,http://flux-node3.av.it.pt:8080/metrics,83467615.0
2025-08-04 08:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67286043.0
2025-08-04 08:52:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60727443.0
2025-08-04 08:53:01+00:00,http://flux-node3.av.it.pt:8080/metrics,77865296.0
2025-08-04 08:53:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60704641.0
2025-08-04 08:53:02+00:00,http://flux-node5.av.it.pt:8080/metrics,71480675.0
2025-08-04 08:54:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60698809.0
2025-08-04 08:54:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70423090.0
2025-08-04 08:54:02+00:00,http://flux-node3.av.it.pt:8080/metrics,81136044.0
2025-08-04 08:55:02+00:00,http://flux-node3.av.it.pt:8080/metrics,78369822.0
2025-08-04 08:55:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62118452.0
2025-08-04 08:55:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70760772.0
2025-08-04 08:56:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70441020.0
2025-08-04 08:56:02+00:00,http://flux-node3.av.it.pt:8080/metrics,72011516.0
2025-08-04 08:56:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60876274.0
2025-08-04 08:57:02+00:00,http://flux-node3.av.it.pt:8080/metrics,79293358.0
2025-08-04 08:57:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68234218.0
2025-08-04 08:57:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60743935.0
2025-08-04 08:58:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60639297.0
2025-08-04 08:58:03+00:00,http://flux-node5.av.it.pt:8080/metrics,66938490.0
2025-08-04 08:58:03+00:00,http://flux-node3.av.it.pt:8080/metrics,79810213.0
2025-08-04 08:59:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60129117.0
2025-08-04 08:59:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68469386.0
2025-08-04 08:59:03+00:00,http://flux-node3.av.it.pt:8080/metrics,85869826.0
2025-08-04 09:01:00+00:00,http://flux-node3.av.it.pt:8080/metrics,85567124.0
2025-08-04 09:01:01+00:00,http://flux-node4.av.it.pt:8080/metrics,62253174.0
2025-08-04 09:01:01+00:00,http://flux-node5.av.it.pt:8080/metrics,68577770.0
2025-08-04 09:02:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62391524.0
2025-08-04 09:02:02+00:00,http://flux-node3.av.it.pt:8080/metrics,77383828.0
2025-08-04 09:02:02+00:00,http://flux-node5.av.it.pt:8080/metrics,72906316.0
2025-08-04 09:03:01+00:00,http://flux-node4.av.it.pt:8080/metrics,63158361.0
2025-08-04 09:03:02+00:00,http://flux-node5.av.it.pt:8080/metrics,74061090.0
2025-08-04 09:03:02+00:00,http://flux-node3.av.it.pt:8080/metrics,85076577.0
2025-08-04 09:04:02+00:00,http://flux-node5.av.it.pt:8080/metrics,72924461.0
2025-08-04 09:04:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61608277.0
2025-08-04 09:04:02+00:00,http://flux-node3.av.it.pt:8080/metrics,76970651.0
2025-08-04 09:05:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60082790.0
2025-08-04 09:05:02+00:00,http://flux-node3.av.it.pt:8080/metrics,71434178.0
2025-08-04 09:05:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70396768.0
2025-08-04 09:06:02+00:00,http://flux-node3.av.it.pt:8080/metrics,69693754.0
2025-08-04 09:06:03+00:00,http://flux-node4.av.it.pt:8080/metrics,61324169.0
2025-08-04 09:06:03+00:00,http://flux-node5.av.it.pt:8080/metrics,68392674.0
2025-08-04 09:07:02+00:00,http://flux-node3.av.it.pt:8080/metrics,66649306.0
2025-08-04 09:07:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68556695.0
2025-08-04 09:07:02+00:00,http://flux-node4.av.it.pt:8080/metrics,65742106.0
2025-08-04 09:08:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69307216.0
2025-08-04 09:08:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60640133.0
2025-08-04 09:08:02+00:00,http://flux-node3.av.it.pt:8080/metrics,69075213.0
2025-08-04 09:09:01+00:00,http://flux-node5.av.it.pt:8080/metrics,68230259.0
2025-08-04 09:09:02+00:00,http://flux-node3.av.it.pt:8080/metrics,73035757.0
2025-08-04 09:09:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61253199.0
2025-08-04 09:10:02+00:00,http://flux-node3.av.it.pt:8080/metrics,67229858.0
2025-08-04 09:10:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61404502.0
2025-08-04 09:10:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69497522.0
2025-08-04 09:11:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61241174.0
2025-08-04 09:11:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70460813.0
2025-08-04 09:11:02+00:00,http://flux-node3.av.it.pt:8080/metrics,76728093.0
2025-08-04 09:12:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70376611.0
2025-08-04 09:12:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61814589.0
2025-08-04 09:12:02+00:00,http://flux-node3.av.it.pt:8080/metrics,76523115.0
2025-08-04 09:13:02+00:00,http://flux-node3.av.it.pt:8080/metrics,74779385.0
2025-08-04 09:13:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60131988.0
2025-08-04 09:13:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70499515.0
2025-08-04 09:14:02+00:00,http://flux-node3.av.it.pt:8080/metrics,70901318.0
2025-08-04 09:14:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69898309.0
2025-08-04 09:14:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60880054.0
2025-08-04 09:16:00+00:00,http://flux-node4.av.it.pt:8080/metrics,62341725.0
2025-08-04 09:16:01+00:00,http://flux-node5.av.it.pt:8080/metrics,67758251.0
2025-08-04 09:16:01+00:00,http://flux-node3.av.it.pt:8080/metrics,76304893.0
2025-08-04 09:17:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67652841.0
2025-08-04 09:17:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61277772.0
2025-08-04 09:17:02+00:00,http://flux-node3.av.it.pt:8080/metrics,81192087.0
2025-08-04 09:18:01+00:00,http://flux-node3.av.it.pt:8080/metrics,82744919.0
2025-08-04 09:18:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68386820.0
2025-08-04 09:18:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61082289.0
2025-08-04 09:19:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69074431.0
2025-08-04 09:19:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60364644.0
2025-08-04 09:19:02+00:00,http://flux-node3.av.it.pt:8080/metrics,84591736.0
2025-08-04 09:20:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60900696.0
2025-08-04 09:20:03+00:00,http://flux-node5.av.it.pt:8080/metrics,70240064.0
2025-08-04 09:20:03+00:00,http://flux-node3.av.it.pt:8080/metrics,87631580.0
2025-08-04 09:21:01+00:00,http://flux-node5.av.it.pt:8080/metrics,71369303.0
2025-08-04 09:21:01+00:00,http://flux-node3.av.it.pt:8080/metrics,79160008.0
2025-08-04 09:21:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62818160.0
2025-08-04 09:22:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61698924.0
2025-08-04 09:22:02+00:00,http://flux-node3.av.it.pt:8080/metrics,80430476.0
2025-08-04 09:22:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70032360.0
2025-08-04 09:23:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60793928.0
2025-08-04 09:23:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69030711.0
2025-08-04 09:23:02+00:00,http://flux-node3.av.it.pt:8080/metrics,70975294.0
2025-08-04 09:24:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67875821.0
2025-08-04 09:24:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60990997.0
2025-08-04 09:24:02+00:00,http://flux-node3.av.it.pt:8080/metrics,68445515.0
2025-08-04 09:25:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60727911.0
2025-08-04 09:25:02+00:00,http://flux-node3.av.it.pt:8080/metrics,74360540.0
2025-08-04 09:25:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67581721.0
2025-08-04 09:26:02+00:00,http://flux-node3.av.it.pt:8080/metrics,93220058.0
2025-08-04 09:26:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70257688.0
2025-08-04 09:26:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60936541.0
2025-08-04 09:27:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61492987.0
2025-08-04 09:27:02+00:00,http://flux-node3.av.it.pt:8080/metrics,90306111.0
2025-08-04 09:27:03+00:00,http://flux-node5.av.it.pt:8080/metrics,68113484.0
2025-08-04 09:28:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60955494.0
2025-08-04 09:28:02+00:00,http://flux-node3.av.it.pt:8080/metrics,79731702.0
2025-08-04 09:28:02+00:00,http://flux-node5.av.it.pt:8080/metrics,71264687.0
2025-08-04 09:29:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61509736.0
2025-08-04 09:29:02+00:00,http://flux-node3.av.it.pt:8080/metrics,90449040.0
2025-08-04 09:29:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70371017.0
2025-08-04 09:30:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62025695.0
2025-08-04 09:30:02+00:00,http://flux-node3.av.it.pt:8080/metrics,73823068.0
2025-08-04 09:31:00+00:00,http://flux-node5.av.it.pt:8080/metrics,70326332.0
2025-08-04 09:32:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68366553.0
2025-08-04 09:32:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60949287.0
2025-08-04 09:32:02+00:00,http://flux-node3.av.it.pt:8080/metrics,87044383.0
2025-08-04 09:33:02+00:00,http://flux-node3.av.it.pt:8080/metrics,74434487.0
2025-08-04 09:33:02+00:00,http://flux-node5.av.it.pt:8080/metrics,66913087.0
2025-08-04 09:33:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61701802.0
2025-08-04 09:34:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69863237.0
2025-08-04 09:34:02+00:00,http://flux-node3.av.it.pt:8080/metrics,89509380.0
2025-08-04 09:34:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62016072.0
2025-08-04 09:35:02+00:00,http://flux-node3.av.it.pt:8080/metrics,82809334.0
2025-08-04 09:35:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61060398.0
2025-08-04 09:35:03+00:00,http://flux-node5.av.it.pt:8080/metrics,72378544.0
2025-08-04 09:36:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70487261.0
2025-08-04 09:36:02+00:00,http://flux-node3.av.it.pt:8080/metrics,71529270.0
2025-08-04 09:36:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61839362.0
2025-08-04 09:37:02+00:00,http://flux-node3.av.it.pt:8080/metrics,72571542.0
2025-08-04 09:37:02+00:00,http://flux-node4.av.it.pt:8080/metrics,62235635.0
2025-08-04 09:37:03+00:00,http://flux-node5.av.it.pt:8080/metrics,71257530.0
2025-08-04 09:38:02+00:00,http://flux-node3.av.it.pt:8080/metrics,73260306.0
2025-08-04 09:38:02+00:00,http://flux-node4.av.it.pt:8080/metrics,67255481.0
2025-08-04 09:39:02+00:00,http://flux-node4.av.it.pt:8080/metrics,63104240.0
2025-08-04 09:39:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70105704.0
2025-08-04 09:39:02+00:00,http://flux-node3.av.it.pt:8080/metrics,74640640.0
2025-08-04 09:40:02+00:00,http://flux-node4.av.it.pt:8080/metrics,60952471.0
2025-08-04 09:40:02+00:00,http://flux-node5.av.it.pt:8080/metrics,70040676.0
2025-08-04 09:40:03+00:00,http://flux-node3.av.it.pt:8080/metrics,76907195.0
2025-08-04 09:41:02+00:00,http://flux-node3.av.it.pt:8080/metrics,83906445.0
2025-08-04 09:41:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68861388.0
2025-08-04 09:41:03+00:00,http://flux-node4.av.it.pt:8080/metrics,60071984.0
2025-08-04 09:42:02+00:00,http://flux-node5.av.it.pt:8080/metrics,69430493.0
2025-08-04 09:42:02+00:00,http://flux-node4.av.it.pt:8080/metrics,61948110.0
2025-08-04 09:42:02+00:00,http://flux-node3.av.it.pt:8080/metrics,83191281.0
2025-08-04 09:43:01+00:00,http://flux-node4.av.it.pt:8080/metrics,61007959.0
2025-08-04 09:43:02+00:00,http://flux-node5.av.it.pt:8080/metrics,68385282.0
2025-08-04 09:43:02+00:00,http://flux-node3.av.it.pt:8080/metrics,76436129.0
2025-08-04 09:44:02+00:00,http://flux-node5.av.it.pt:8080/metrics,67856236.0
2025-08-04 09:44:02+00:00,http://flux-node3.av.it.pt:8080/metrics,75775947.0
