_time,container_id,container_name,namespace,pod_name,kepler_container_joules_total,kepler_container_microwatts_consumption_total
2025-08-04 07:54:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1939649.529,928150.0000002172
2025-08-04 07:54:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 07:54:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 07:54:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 07:54:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,369799.968,106299.99999946447
2025-08-04 07:54:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2804.478,0.0
2025-08-04 07:54:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 07:54:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42102569.811,27319599.999984108
2025-08-04 07:54:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 07:54:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1242137.364,719400.0000017695
2025-08-04 07:54:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,49632.678,10055949.99999994
2025-08-04 07:54:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 07:54:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,3903329.949,34343349.99999653
2025-08-04 07:54:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,584112.393,321550.0000010555
2025-08-04 07:54:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:54:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,5695.8,992350.0000000028
2025-08-04 07:55:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 07:55:00+00:00,system_processes,system_processes,system,system_processes,26971837.131,14037200.000012914
2025-08-04 07:55:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,146703852.945,78839799.99969402
2025-08-04 07:55:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2302868.724,1194399.999997889
2025-08-04 07:55:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 07:55:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:55:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1939719.99,1174349.9999982305
2025-08-04 07:55:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 07:55:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2806.464,33099.99999999793
2025-08-04 07:55:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 07:55:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1242174.312,615799.9999976407
2025-08-04 07:55:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42104209.083,27321199.99999801
2025-08-04 07:55:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,369801.996,33799.99999985254
2025-08-04 07:55:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 07:55:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,50245.377,10211650.00000001
2025-08-04 07:55:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,5757.876,1034600.0000000003
2025-08-04 07:55:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 07:55:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,584127.777,256399.9999993636
2025-08-04 07:55:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:55:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 07:55:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,3905220.516,31509449.99999677
2025-08-04 07:56:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 07:56:00+00:00,system_processes,system_processes,system,system_processes,26972681.136,14066749.999982616
2025-08-04 07:56:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,146708534.526,78026350.00000398
2025-08-04 07:56:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2302944.951,1270449.999999255
2025-08-04 07:56:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 07:56:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:56:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1939785.549,1092650.00000208
2025-08-04 07:56:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 07:56:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2806.584,1999.9999999981808
2025-08-04 07:56:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 07:56:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1242210.879,609450.0000006519
2025-08-04 07:56:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42105878.403,27822000.00000497
2025-08-04 07:56:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 07:56:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,50742.894,8291949.999999996
2025-08-04 07:56:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,5819.517,1027349.9999999936
2025-08-04 07:56:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 07:56:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,584145.126,289150.0000007606
2025-08-04 07:56:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:56:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 07:56:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,3907228.641,33468750.0
2025-08-04 07:56:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,369824.733,378950.0000003803
2025-08-04 07:57:00+00:00,system_processes,system_processes,system,system_processes,26973543.789,14377550.000014404
2025-08-04 07:57:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 07:57:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,146713018.359,74730550.00007153
2025-08-04 07:57:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2303012.025,1117900.0000003723
2025-08-04 07:57:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 07:57:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:57:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1939836.558,850149.9999974234
2025-08-04 07:57:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 07:57:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2809.233,44150.0000000057
2025-08-04 07:57:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 07:57:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,369827.334,43349.99999943344
2025-08-04 07:57:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 07:57:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:57:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,584163.378,304199.9999996429
2025-08-04 07:57:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,3909519.321,38178000.0000028
2025-08-04 07:57:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,5889.591,1167900.0000000088
2025-08-04 07:57:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,51173.694,7180000.000000048
2025-08-04 07:57:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1242251.277,673300.000000745
2025-08-04 07:57:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 07:57:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 07:57:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42107554.743,27939000.000059605
2025-08-04 07:58:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2810.127,14899.999999996302
2025-08-04 07:58:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 07:58:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1939916.28,1328700.0000011176
2025-08-04 07:58:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:58:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 07:58:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2303070.966,982350.0000018004
2025-08-04 07:58:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,146717738.823,78674400.00027418
2025-08-04 07:58:00+00:00,system_processes,system_processes,system,system_processes,26974395.246,14190949.99997566
2025-08-04 07:58:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 07:58:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 07:58:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1242290.58,655050.0000012107
2025-08-04 07:58:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42109243.902,28152650.0000308
2025-08-04 07:58:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 07:58:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 07:58:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,51661.527,8130549.999999979
2025-08-04 07:58:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,5950.005,1006899.999999996
2025-08-04 07:58:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,369852.621,421450.0000001863
2025-08-04 07:58:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,584179.704,272100.0000000155
2025-08-04 07:58:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:58:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 07:58:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,3911466.378,32450950.00000049
2025-08-04 07:59:00+00:00,system_processes,system_processes,system,system_processes,26975259.564,14405299.999999505
2025-08-04 07:59:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,146722266.456,75460549.9997735
2025-08-04 07:59:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2303138.049,1118050.0000016764
2025-08-04 07:59:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 07:59:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:59:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1939962.132,764199.999999255
2025-08-04 07:59:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 07:59:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 07:59:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 07:59:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2812.014,31450.00000000285
2025-08-04 07:59:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,369854.919,38300.00000016298
2025-08-04 07:59:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 07:59:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 07:59:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,584199.915,336850.0000001707
2025-08-04 07:59:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,3913542.144,34596099.99999715
2025-08-04 07:59:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,6013.326,1055349.9999999984
2025-08-04 07:59:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,52264.242,10045249.999999942
2025-08-04 07:59:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1242329.832,654199.9999977028
2025-08-04 07:59:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 07:59:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 07:59:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42110915.184,27854699.999963246
2025-08-04 08:00:00+00:00,788650fc8eae0ee1a0c0ceb7cfe660fea00cc219e1b669e9fd66d8b3d7eedd3d,kube-multus,kube-system,kube-multus-ds-b68jx,16.956,0.0
2025-08-04 08:00:00+00:00,8e2cd996cc6f0a355d71ff53be2df3cfce841b040ddd89dc94c14fd69bfdd3ae,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2812.014,0.0
2025-08-04 08:00:00+00:00,a236b375f5058ee31c0a2964972fb9c64a7a7af6ee9850965628ac4ee251022e,install-multus-binary,kube-system,kube-multus-ds-b68jx,0.0,0.0
2025-08-04 08:00:00+00:00,a54dd4d5f3802c39910f5785896517f9818524dd5c911d08486caeff90df530a,kepler-exporter,optimiter,kepler-gjk9b,1940033.067,1182250.000000931
2025-08-04 08:00:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 08:00:00+00:00,bf8d2de0afecbd04f0b8fe2087f2b1d9fdacfadc9cd38f13450bc0ad253ba271,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,19846.266,0.0
2025-08-04 08:00:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2303201.946,1064949.9999980133
2025-08-04 08:00:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,146726967.054,78343299.9998331
2025-08-04 08:00:00+00:00,b827a5cf1aaa4c2f1c8c9d3fd3427ba744f1fd401194e5edb7978400d8b73104,install-cni,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 08:00:00+00:00,system_processes,system_processes,system,system_processes,26976147.486,14798700.000035264
2025-08-04 08:00:00+00:00,6d6042ac2cb0281883a4d12b4fc3ec31fc76262313326d1d5bb4252207f6520a,kube-proxy,kube-system,kube-proxy-zk9zk,369858.666,62450.00000053551
2025-08-04 08:00:00+00:00,578e371f509e34eda9fe51a513646d6127a7ccdb5082a241da9cd080a41d23ed,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,74416.389,0.0
2025-08-04 08:00:00+00:00,14bc8c204d73135d6e65e27faaad06614517929ed9b27f0211afc8128c0d196e,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,8839.443,0.0
2025-08-04 08:00:00+00:00,1601231756754091e5b1012a3179398d3f9885565dc4578bd229b18c5b1c7eb7,ovs-cni-plugin,cluster-network-addons,ovs-cni-amd64-8h9vl,0.0,0.0
2025-08-04 08:00:00+00:00,1a96e5aac891ed3c850def9b9c51f6417f1783a8883d4d6a922ef4e6a7c4f6b0,coredns,kube-system,coredns-5dd5756b68-znnhh,1242371.943,701850.0000005588
2025-08-04 08:00:00+00:00,1aa6d1ecb451b6b1350431fd247d2688dead903af3a86302e48f024ba6b8c2cf,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,52881.855,10293550.00000008
2025-08-04 08:00:00+00:00,6aeec4f8472bcc9e89ba10060fe97e0b50b5e15654292dc406013645587cc869,etcd,kube-system,etcd-neuronet-m1,42112544.958,27162899.999941383
2025-08-04 08:00:00+00:00,460fb9776671b6715c9b3d5ee5eaded3c71b4940b85eba21809bc67801d0b212,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,3915420.246,31301699.99999925
2025-08-04 08:00:00+00:00,52062c3ac390efee82962bbbfe0a794f98c46cba55d1c7a68994662bcbb6dffb,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,584221.104,353150.0000002173
2025-08-04 08:00:00+00:00,54214052d6488368b43da0b892d078b29cb5aa8432d1b4607c194cee104349d7,install-cni-plugin,kube-flannel,kube-flannel-ds-mwgcj,0.0,0.0
2025-08-04 08:00:00+00:00,37a85989479562f84c06619111e03acf53f0eb814343d193bd54e246a008aba1,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,6073.545,1003650.0000000008
2025-08-04 08:01:00+00:00,77f43f3bb89ebcd89a09cf5227e295c3aa5d4457c4cfff77d773c3761dcb3da4,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,159982.191,0.0
2025-08-04 08:01:00+00:00,kernel_processes,kernel_processes,kernel,kernel_processes,146731616.973,77498649.99999604
2025-08-04 08:01:00+00:00,f5bc704a638f0e01b70128a6a9ee3f95e3d60c2ec447045cbb669e546a5cb2c8,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,2303277.774,1263800.000003539
