_time,url,uuid,vm_id,vm_name,scaph_process_cpu_usage_percentage,scaph_process_disk_read_bytes,scaph_process_disk_total_read_bytes,scaph_process_disk_total_write_bytes,scaph_process_disk_write_bytes,scaph_process_memory_bytes,scaph_process_memory_virtual_bytes,scaph_process_power_consumption_microwatts
2025-08-04 08:41:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.5308952,0.0,85044025273.0,913777033216.0,1654784.0,34268430336.0,40070991872.0,2368431.3420746992
2025-08-04 08:41:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.989642,0.0,82741557177.0,415822155776.0,5369856.0,34028871680.0,40054300672.0,4688467.493035612
2025-08-04 08:41:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.7547822,0.0,6876802634.0,95563780096.0,2174976.0,4134223872.0,9950294016.0,1177061.5909635783
2025-08-04 08:41:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.330178,0.0,112275945399.0,1692176216064.0,11763712.0,4350345216.0,10437226496.0,2904568.984092717
2025-08-04 08:41:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0721927,0.0,5343608394.0,79242833920.0,937984.0,4231815168.0,9896853504.0,719198.5471435118
2025-08-04 08:41:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.8769464,0.0,1681846346.0,97852841984.0,880640.0,33949323264.0,39684583424.0,2363478.516650734
2025-08-04 08:41:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.9481554,0.0,7580830972.0,1250381467648.0,9605120.0,4278820864.0,9236901888.0,3016512.903998604
2025-08-04 08:41:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07414378,0.0,2705382900.0,27714080768.0,16384.0,2141741056.0,7471329280.0,64438.16245512069
2025-08-04 08:41:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.11691904,0.0,14706027984.0,108537212928.0,348160.0,2157043712.0,7440830464.0,101614.02491189956
2025-08-04 08:41:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.1587712,0.0,5474336330.0,74274824192.0,1114112.0,4294823936.0,9594834944.0,777273.1123223269
2025-08-04 08:42:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9434958,0.0,1681846346.0,97854603264.0,962560.0,33949323264.0,39684583424.0,2391427.7459450243
2025-08-04 08:42:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.939739,0.0,7580830972.0,1250395148288.0,9043968.0,4280918016.0,9236901888.0,2995573.012753029
2025-08-04 08:42:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07711862,0.0,2705382900.0,27714113536.0,0.0,2141741056.0,7446151168.0,56242.5550133954
2025-08-04 08:42:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.05998115,0.0,14706027984.0,108537708544.0,32768.0,2157043712.0,7424045056.0,43744.20915299069
2025-08-04 08:43:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.799353,0.0,85044025273.0,913841090560.0,3760128.0,34268430336.0,40070991872.0,2579465.0947673367
2025-08-04 08:43:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.8142413,0.0,6876802634.0,95567466496.0,1187840.0,4134223872.0,9950294016.0,1231728.7242852426
2025-08-04 08:43:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0352734,0.0,5343608394.0,79244242944.0,724992.0,4231815168.0,9888460800.0,702870.1372571778
2025-08-04 08:43:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.907058,0.0,82741557177.0,415830298624.0,4165632.0,34028871680.0,40054300672.0,4689354.989544392
2025-08-04 08:43:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.5494237,0.0,112275945399.0,1692204720128.0,12218368.0,4350345216.0,10437226496.0,3088704.834465628
2025-08-04 08:43:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.2934636,0.0,5474336330.0,74277183488.0,1363968.0,4294823936.0,9620013056.0,878161.1704918123
2025-08-04 08:43:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.9866776,0.0,7580830972.0,1250409799680.0,9408512.0,4280918016.0,9236901888.0,3025382.222004013
2025-08-04 08:43:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.0713511,0.0,2705382900.0,27714129920.0,0.0,2141741056.0,7446151168.0,57319.709914799256
2025-08-04 08:43:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.06849706,0.0,14706027984.0,108538552320.0,155648.0,2157043712.0,7457615872.0,55026.92343353629
2025-08-04 08:43:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.8626611,0.0,1681846346.0,97856389120.0,1531904.0,33949323264.0,39684583424.0,2343449.310357094
2025-08-04 08:44:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.9911914,0.0,7580830972.0,1250423209984.0,8937472.0,4280918016.0,9236901888.0,3060820.6167214536
2025-08-04 08:44:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.879912,0.0,1681846346.0,97858105344.0,1454080.0,33949323264.0,39684583424.0,2379334.5940946816
2025-08-04 08:46:01+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,5.014634,0.0,7580830972.0,1250449657856.0,8454144.0,4280918016.0,9236901888.0,3080542.300889969
2025-08-04 08:46:01+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.8407247,0.0,1681846346.0,97861050368.0,774144.0,33949323264.0,39684583424.0,2359397.4380898857
2025-08-04 08:46:01+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.1135759,0.0,5474336330.0,74279997440.0,1249280.0,4294823936.0,9586442240.0,781374.6416073703
2025-08-04 08:46:01+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.346214,0.0,112275945399.0,1692244979712.0,11157504.0,4350345216.0,10437226496.0,3049653.9627214954
2025-08-04 08:46:01+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.6450067,0.0,82741557177.0,415842881536.0,3829760.0,34028871680.0,40071086080.0,4662672.324289937
2025-08-04 08:46:01+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0488478,0.0,5343608394.0,79246823424.0,471040.0,4231532544.0,9888460800.0,735956.1602649129
2025-08-04 08:46:01+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.7281793,0.0,6876802634.0,95574048768.0,1966080.0,4134223872.0,9941901312.0,1212629.930389117
2025-08-04 08:46:01+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.5807877,0.0,85044025273.0,913848479744.0,2265088.0,34268430336.0,40054206464.0,2512569.268631058
2025-08-04 08:47:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.5742123,0.0,85044025273.0,913850957824.0,2232320.0,34268430336.0,40054206464.0,2475283.9227724317
2025-08-04 08:47:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.738704,0.0,6876802634.0,95576526848.0,2424832.0,4134223872.0,9941901312.0,1204121.523099923
2025-08-04 08:47:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.012044,0.0,5343608394.0,79247790080.0,688128.0,4231532544.0,9888460800.0,700880.6155571938
2025-08-04 08:47:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.3109303,0.0,112275945399.0,1692258455552.0,11595776.0,4350345216.0,10437226496.0,2985490.34349308
2025-08-04 08:47:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.6191444,0.0,82741557177.0,415847141376.0,3780608.0,34028871680.0,40071086080.0,4584020.304524613
2025-08-04 08:47:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.887875,0.0,1681846346.0,97862766592.0,1417216.0,33949323264.0,39684583424.0,2343549.630984473
2025-08-04 08:47:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.1050766,0.0,5474336330.0,74280603648.0,602112.0,4294823936.0,9611620352.0,765309.3834094763
2025-08-04 08:47:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,5.0140676,0.0,7580830972.0,1250463358976.0,9027584.0,4280918016.0,9236901888.0,3022400.706914797
2025-08-04 08:47:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07428996,0.0,2705382900.0,27715072000.0,0.0,2141741056.0,7454543872.0,56219.44332143366
2025-08-04 08:47:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.068575345,0.0,14706027984.0,108541644800.0,155648.0,2157305856.0,7457615872.0,51894.86685482293
2025-08-04 08:48:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.06565051,0.0,2705382900.0,27715088384.0,4096.0,2141741056.0,7446151168.0,56834.71799495593
2025-08-04 08:48:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.074213624,0.0,14706027984.0,108542398464.0,147456.0,2157305856.0,7474401280.0,64247.94769002796
2025-08-04 08:50:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.5116825,0.0,85044025273.0,913917091840.0,1871872.0,34268430336.0,40062599168.0,2369789.586397648
2025-08-04 08:50:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.7319609,0.0,6876802634.0,95582044160.0,1482752.0,4134223872.0,9941901312.0,1168779.6021956503
2025-08-04 08:50:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0224602,0.0,5343608394.0,79250087936.0,356352.0,4231532544.0,9888460800.0,689987.0873921514
2025-08-04 08:50:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.4744415,0.0,112275945399.0,1692299304960.0,11923456.0,4350345216.0,10437226496.0,3019488.4951667786
2025-08-04 08:50:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.988801,0.0,82741557177.0,415862108160.0,3891200.0,34028871680.0,40071086080.0,4716254.327718973
2025-08-04 08:50:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.7594886,0.0,1681846346.0,97867321344.0,1257472.0,33949323264.0,39692976128.0,2278737.686731481
2025-08-04 08:50:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.893707,0.0,7580830972.0,1250504654848.0,8683520.0,4280918016.0,9236901888.0,2966221.033695173
2025-08-04 08:50:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.077083394,0.0,2705382900.0,27715141632.0,8192.0,2141741056.0,7446151168.0,66440.66856475592
2025-08-04 08:50:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.05709881,0.0,14706027984.0,108543840256.0,0.0,2157305856.0,7432437760.0,49215.30945334733
2025-08-04 08:50:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.122381,0.0,5474336330.0,74283565056.0,1073152.0,4294823936.0,9594834944.0,757416.6318683028
2025-08-04 08:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.5632393,0.0,85044025273.0,913919705088.0,2207744.0,34268430336.0,40062599168.0,2438538.4363620067
2025-08-04 08:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.6961824,0.0,6876802634.0,95584133120.0,1531904.0,4134223872.0,9941901312.0,1160799.349898566
2025-08-04 08:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0064015,0.0,5343608394.0,79251193856.0,643072.0,4231532544.0,9896853504.0,688740.947062602
2025-08-04 08:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.687984,0.0,82741557177.0,415867211776.0,4833280.0,34028871680.0,40071086080.0,4576988.656321912
2025-08-04 08:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.2838025,0.0,112275945399.0,1692313088000.0,11526144.0,4350345216.0,10437226496.0,2931663.042431903
2025-08-04 08:51:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.2514057,0.0,5474336330.0,74284560384.0,995328.0,4294541312.0,9678761984.0,856412.003248272
2025-08-04 08:51:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,5.097486,0.0,7580830972.0,1250518822912.0,8888320.0,4280918016.0,9236901888.0,3090616.9878705023
2025-08-04 08:51:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07139797,0.0,2705382900.0,27715354624.0,12288.0,2141741056.0,7454543872.0,53647.84027899876
2025-08-04 08:51:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.07139797,0.0,14706027984.0,108544782336.0,368640.0,2157023232.0,7507972096.0,53647.84027899876
2025-08-04 08:51:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9703798,0.0,1681846346.0,97869082624.0,1449984.0,33949323264.0,39692976128.0,2407250.02540493
2025-08-04 08:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.514419,0.0,82741557177.0,415871664128.0,4075520.0,34028871680.0,40071086080.0,4383294.822579674
2025-08-04 08:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.6395051,0.0,85044025273.0,913921597440.0,1437696.0,34268430336.0,40054206464.0,2448878.998826058
2025-08-04 08:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.7176604,0.0,6876802634.0,95586402304.0,1736704.0,4134223872.0,9941901312.0,1155745.73356812
2025-08-04 08:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0950556,0.0,5343608394.0,79252537344.0,1261568.0,4231532544.0,9896853504.0,736819.5685263347
2025-08-04 08:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.2765594,0.0,112275945399.0,1692326555648.0,11747328.0,4350345216.0,10437226496.0,2877527.56509583
2025-08-04 08:52:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.06565613,0.0,14706027984.0,108545540096.0,16384.0,2157023232.0,7457615872.0,54801.60831305794
2025-08-04 08:52:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9185703,0.0,1681846346.0,97870753792.0,1290240.0,33949323264.0,39692976128.0,2379647.5332475305
2025-08-04 08:52:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.077074595,0.0,2705382900.0,27715416064.0,49152.0,2141741056.0,7446151168.0,64332.32604688816
2025-08-04 08:52:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.2571465,65536.0,5474401866.0,74287247360.0,2371584.0,4294541312.0,9670369280.0,845884.1195577228
2025-08-04 08:52:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.989805,0.0,7580830972.0,1250532274176.0,9314304.0,4299792384.0,9236901888.0,3030181.121732426
2025-08-04 08:54:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.4048553,0.0,82741557177.0,415879688192.0,3969024.0,34028871680.0,40071086080.0,4510496.978001356
2025-08-04 08:54:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.8381985,0.0,6876802634.0,95590498304.0,2117632.0,4134223872.0,9941901312.0,1294516.2140303017
2025-08-04 08:54:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0281874,0.0,5343608394.0,79258148864.0,1097728.0,4231532544.0,9938817024.0,724081.3339453817
2025-08-04 08:54:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.539096,0.0,85044025273.0,913984770048.0,3162112.0,34268430336.0,40054206464.0,2492340.843675256
2025-08-04 08:54:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.3491073,0.0,112275945399.0,1692353503232.0,11616256.0,4350345216.0,10437226496.0,3062775.7237601755
2025-08-04 08:54:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9381857,0.0,1681846346.0,97873670144.0,811008.0,33949323264.0,39692976128.0,2390431.8111513425
2025-08-04 08:54:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,5.0928245,0.0,7580830972.0,1250559549440.0,8728576.0,4303986688.0,9236901888.0,3091283.7911197804
2025-08-04 08:54:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.07147145,0.0,2705382900.0,27715899392.0,0.0,2141741056.0,7446151168.0,57989.10932066917
2025-08-04 08:54:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.06289488,0.0,14706027984.0,108547047424.0,77824.0,2157023232.0,7440830464.0,51030.4181366229
2025-08-04 08:54:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,1.7391413,0.0,5474401866.0,74295914496.0,1687552.0,4294541312.0,9620013056.0,1224757.0746335387
2025-08-04 08:55:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.9682224,0.0,1681846346.0,97875361792.0,1351680.0,33949323264.0,39684583424.0,2464998.314177541
2025-08-04 08:55:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.878416,0.0,7580830972.0,1250573115392.0,9015296.0,4303986688.0,9236901888.0,3030396.5394618986
2025-08-04 08:56:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,6.874898,0.0,82741557177.0,415889965056.0,5365760.0,34028871680.0,40071086080.0,4842748.2447629925
2025-08-04 08:56:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.9445801,0.0,6876802634.0,95593762816.0,839680.0,4134223872.0,9941901312.0,1369782.0417480469
2025-08-04 08:56:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0029676,0.0,5343608394.0,79259967488.0,643072.0,4231532544.0,9888460800.0,706500.6049299717
2025-08-04 08:56:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.507256,0.0,85044025273.0,913989607424.0,1568768.0,34268430336.0,40054206464.0,2470546.9222735404
2025-08-04 08:56:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.334297,0.0,112275945399.0,1692381298688.0,12398592.0,4350345216.0,10437226496.0,3053123.143547058
2025-08-04 08:56:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.085849196,0.0,2705382900.0,27716472832.0,12288.0,2141741056.0,7454543872.0,61821.30731088996
2025-08-04 08:56:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.071541,0.0,14706027984.0,108548902912.0,159744.0,2157023232.0,7440830464.0,51517.7560924083
2025-08-04 08:56:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,2.0103178,0.0,5474401866.0,74299256832.0,856064.0,4294803456.0,9611620352.0,1416088.365272713
2025-08-04 08:57:02+00:00,http://flux-node4.av.it.pt:8080/metrics,d0963dbe-dc40-4955-906f-4435bf06ccee,182,neuronet-w1,3.8843398,0.0,1681846346.0,97878810624.0,925696.0,33949323264.0,39684583424.0,2359500.8490118263
2025-08-04 08:57:02+00:00,http://flux-node4.av.it.pt:8080/metrics,c5237c73-cef8-42c1-bc97-fe0982b9d219,179,neuronet-m1,4.898327,0.0,7580830972.0,1250601357312.0,9351168.0,4306083840.0,9236901888.0,2975436.492296028
2025-08-04 08:57:02+00:00,http://flux-node3.av.it.pt:8080/metrics,d73e81c0-f052-4b31-9811-0fe16434f778,306,neuronet-k8s-lb,0.08570694,0.0,2705382900.0,27716476928.0,0.0,2141741056.0,7446151168.0,67959.9121791853
2025-08-04 08:57:02+00:00,http://flux-node3.av.it.pt:8080/metrics,a70cec07-8f49-4109-90fe-0262d766bb7b,185,neuronet-lb,0.06570865,0.0,14706027984.0,108549509120.0,24576.0,2157023232.0,7440830464.0,52102.596777322
2025-08-04 08:58:02+00:00,http://flux-node5.av.it.pt:8080/metrics,595fba49-ae34-49b8-b9de-956a6fee8367,183,neuronet-w2,7.042914,0.0,82741557177.0,415898300416.0,3854336.0,34028871680.0,40071086080.0,4714420.225848627
2025-08-04 08:58:02+00:00,http://flux-node5.av.it.pt:8080/metrics,a2852a33-8cf2-4621-90ea-85fd02bf17e5,184,neuronet-w3,3.6665685,0.0,85044025273.0,913994539008.0,2392064.0,34268430336.0,40054206464.0,2454345.6005536797
2025-08-04 08:58:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.9602569,278528.0,6877089354.0,95601750016.0,5234688.0,4134223872.0,9958686720.0,1312166.3918509842
2025-08-04 08:58:02+00:00,http://flux-node5.av.it.pt:8080/metrics,5a48f6ee-b6fa-4bbb-8fa7-64e34e000dde,305,neuronet-k8s-w3,1.0902131,0.0,5343608394.0,79261859840.0,929792.0,4231794688.0,9913638912.0,729772.1604005098
2025-08-04 08:58:02+00:00,http://flux-node5.av.it.pt:8080/metrics,50c53a25-5073-4302-bd3c-67f4de72d2a0,181,neuronet-m3,4.5159717,0.0,112275945399.0,1692408770560.0,12427264.0,4350345216.0,10437226496.0,3022923.2384429453
2025-08-04 08:58:02+00:00,http://flux-node5.av.it.pt:8080/metrics,42f9eb09-924d-45d3-9ed1-2a64ceab82ef,304,neuronet-k8s-w2,2.0903568,0.0,5474401866.0,74301198336.0,917504.0,4294803456.0,9594834944.0,1399253.295459938
2025-08-04 08:59:02+00:00,http://flux-node5.av.it.pt:8080/metrics,8cdf92b6-d702-4a42-b43f-b973491c8942,303,neuronet-k8s-w1,1.721961,0.0,6877089354.0,95603695616.0,1392640.0,4134223872.0,9950294016.0,1179016.1385278893
