_time,namespace_x,pod_name_x,container_name_x,node_name,inventory-cluster-id_x,inventory-rack-id,inventory-server-id_x,cpu_usage_core_nanoseconds,cpu_usage_nanocores,logsfs_available_bytes,logsfs_capacity_bytes,logsfs_used_bytes,memory_major_page_faults,memory_page_faults,memory_rss_bytes,memory_usage_bytes,memory_working_set_bytes,rootfs_available_bytes,rootfs_capacity_bytes,rootfs_used_bytes,pod_key,namespace_y,pod_name_y,container_name_y,inventory-cluster-id_y,inventory-server-id_y,kepler_container_joules_total,kepler_container_microwatts_consumption_total,inventory-cluster-id,inventory-server-id,node_fqdn,vm_id,vm_name,cpuload,disk_free,disk_total,disk_used,disk_used_percentage,mem_free,mem_total,mem_used,mem_used_percentage,status,swap_free,swap_total,swap_used,swap_used_percentage,uptime,placement,plugin,activePower,apparentPower,cumulatedEnergy,current,currentTHD,partialEnergy,peakFactor,powerFactor,reactivePower,latency_ms
2025-09-06 00:04:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,0,0,22093701120,33104523264,38064128,0,0,0,0,0,22093701120,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,121026400.0,flux,flux-node5,flux-node5.av.it.pt,303,neuronet-k8s-w1,0.0813650227407227,34359738368,34359738368,0,0,564342784,4294967296,3730624512,86.86037063598633,running,0,0,0,0,5494352,left,pdu,94.687,96.003,209850.00996734,0.413,9.4,209850.00996734,1.542,0.996,-4.055,5769.72
2025-09-06 00:05:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,199774000,1410141,22112579584,33104523264,19746816,0,4768,8945664,9490432,9490432,22112579584,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,183,neuronet-w2,0.383687027007751,64424509440,64424509440,0,0,1451487232,34359738368,32908251136,95.77561616897584,running,0,0,0,0,9794565,right,pdu,71.354,72.002,165603.00786572,0.312,11.0,165603.00786572,1.591,0.99,-6.273,2569.82
2025-09-06 00:06:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,54623008000,196905020,22108966912,33104523264,21704704,0,93504,44916736,47415296,47415296,22108966912,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node4,flux-node4.av.it.pt,179,neuronet-m1,0.380812391981144,64424509440,64424509440,0,0,352735232,4294967296,3942232064,91.7872428894043,running,0,0,0,0,8837519,left,pdu,95.315,93.673,209853.00996748,0.416,12.1,209853.00996748,1.545,0.995,-5.136,802.39
2025-09-06 00:07:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,88008987000,1246826236,22107283456,33104523264,23687168,0,242297,45592576,47894528,47894528,22107283456,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,305,neuronet-k8s-w3,0.211692061228889,34359738368,34359738368,0,0,1422061568,4294967296,2872905728,66.89004898071289,running,0,0,0,0,5494371,left,pdu,68.694,70.615,179160.00850964,0.304,12.4,179160.00850964,1.636,0.985,-7.684,2759.64
2025-09-06 00:08:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,203915744000,2261000070,22096719872,33104523264,34729984,0,792241,129916928,136028160,136028160,22096719872,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node1,flux-node1.av.it.pt,301,neuronet-k8s-m2,0.292511945682958,34359738368,34359738368,0,0,485023744,4294967296,3809943552,88.70716094970703,running,0,0,0,0,5536806,left,pdu,99.343,99.716,209856.00996763,0.433,10.5,209856.00996763,1.572,0.996,-3.824,1571.98
2025-09-06 00:09:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,233570000,0,22117380096,33104523264,13119488,0,0,0,0,7335936,22117380096,33104523264,0,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,181,neuronet-m3,0.371173325701858,64424509440,64424509440,0,0,738476032,4294967296,3556491264,82.80601501464844,running,0,0,0,0,9794833,right,pdu,68.838,67.072,165608.00786596,0.301,10.1,165608.00786596,1.573,0.991,-6.265,2346.54
2025-09-06 00:10:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,98238266000,1993923778,22106845184,33104523264,23814144,0,234560,69992448,74223616,74223616,22106845184,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node1,flux-node1.av.it.pt,302,neuronet-k8s-m3,0.258846111494645,34359738368,34359738368,0,0,485371904,4294967296,3809595392,88.69905471801758,running,0,0,0,0,5536904,right,pdu,48.558,46.82,119679.00568445,0.216,14.3,119679.00568445,1.631,0.974,-8.468,2388.49
2025-09-06 00:11:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,163772146000,115731088,22104731648,33104523264,25681920,0,757844,54128640,56705024,56705024,22104731648,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.14142813432385,85899345920,85899345920,0,0,8810950656,17179869184,8368918528,48.71351718902588,running,0,0,0,0,1244004,left,pdu,68.472,69.581,179164.00850983,0.302,14.9,179164.00850983,1.703,0.984,-7.951,809.58
2025-09-06 00:12:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,200022566000,1305869774,22102757376,33104523264,27660288,0,1108853,58068992,61186048,61186048,22102757376,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node1,flux-node1.av.it.pt,300,neuronet-k8s-m1,0.322707093129089,34359738368,34359738368,0,0,671031296,4294967296,3623936000,84.37633514404297,running,0,0,0,0,5537220,left,pdu,57.364,57.69,147209.00699205,0.256,16.7,147209.00699205,1.719,0.978,-7.199,4107.58
2025-09-06 00:13:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,303650296000,2000276790,22102667264,33104523264,27623424,0,1759055,89812992,94253056,94253056,22102667264,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,304,neuronet-k8s-w2,0.537805089937795,34359738368,34359738368,0,0,468197376,4294967296,3826769920,89.09893035888672,running,0,0,0,0,5494747,left,pdu,72.376,73.247,179166.00850993,0.319,14.6,179166.00850993,1.582,0.989,-7.768,2323.47
2025-09-06 00:14:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,433700792000,2057933894,22103445504,33104523264,28631040,0,2464478,98054144,103878656,103878656,22103445504,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,183,neuronet-w2,0.663259877811309,64424509440,64424509440,0,0,1418907648,34359738368,32940830720,95.87043523788452,running,0,0,0,0,9795104,left,pdu,72.487,75.926,179167.00850998,0.318,14.1,179167.00850998,1.678,0.99,-7.637,2457.31
2025-09-06 00:15:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,557020629000,1663063447,22093787136,33104523264,37203968,0,3355497,69271552,73551872,73551872,22093787136,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,181,neuronet-m3,0.388872512353458,64424509440,64424509440,0,0,764416000,4294967296,3530551296,82.20205307006836,running,0,0,0,0,9795193,right,pdu,93.546,91.952,218402.01037354,0.407,6.6,218402.01037354,1.593,0.997,-0.377,3527.63
2025-09-06 00:16:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,613992016000,448505195,22101790720,33104523264,28323840,0,4064492,57151488,60207104,60207104,22101790720,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node1,flux-node1.av.it.pt,302,neuronet-k8s-m3,0.308730083175896,34359738368,34359738368,0,0,479850496,4294967296,3815116800,88.82761001586914,running,0,0,0,0,5537264,left,pdu,59.638,61.057,147213.00699224,0.263,13.9,147213.00699224,1.684,0.968,-7.505,964.15
2025-09-06 00:17:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,661580827000,1434597360,22100447232,33104523264,30187520,0,4694238,64176128,68153344,68153344,22100447232,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node1,flux-node1.av.it.pt,300,neuronet-k8s-m1,0.334452950967892,34359738368,34359738368,0,0,673234944,4294967296,3621732352,84.32502746582031,running,0,0,0,0,5537520,left,pdu,60.389,64.293,147214.00699229,0.268,14.3,147214.00699229,1.704,0.984,-7.72,4304.36
2025-09-06 00:18:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,757667806000,1799186010,22093193216,33104523264,37871616,0,5546388,77889536,82157568,82157568,22093193216,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,183,neuronet-w2,0.654586813514814,64424509440,64424509440,0,0,1424220160,34359738368,32935518208,95.8549737930298,running,0,0,0,0,9795345,left,pdu,63.498,64.584,147215.00699234,0.281,14.4,147215.00699234,1.759,0.976,-7.553,1618.85
2025-09-06 00:20:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,89412397000,1792623002,22098485248,33104523264,31977472,0,272378,59314176,63586304,63586304,22098485248,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,305,neuronet-k8s-w3,0.301273620422321,34359738368,34359738368,0,0,1389678592,4294967296,2905288704,67.64402389526367,running,0,0,0,0,5495151,left,pdu,72.559,73.573,179174.00851031,0.319,14.0,179174.00851031,1.601,0.986,-8.046,2988.71
2025-09-06 00:21:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,137508014000,305763956,22095982592,33104523264,33820672,0,702049,48029696,50556928,50556928,22095982592,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node1,flux-node1.av.it.pt,188,neuronet-m2,0.361042694756875,64424509440,64424509440,0,0,829390848,4294967296,3465576448,80.68923950195312,running,0,0,0,0,9795444,left,pdu,102.92,102.48,209876.00996858,0.449,7.9,209876.00996858,1.609,0.992,-3.995,758.28
2025-09-06 00:22:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,181437886000,1426048327,22094417920,33104523264,35766272,0,1119400,60870656,64208896,64208896,22094417920,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,305,neuronet-k8s-w3,0.196444515776761,34359738368,34359738368,0,0,1478156288,4294967296,2816811008,65.58399200439453,running,0,0,0,0,5495270,left,pdu,73.262,71.012,179177.00851045,0.323,12.6,179177.00851045,1.747,0.982,-7.676,4183.66
2025-09-06 00:23:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,274962064000,1913800621,22085345280,33104523264,44994560,0,1736386,89456640,94502912,94502912,22085345280,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node4,flux-node4.av.it.pt,182,neuronet-w1,0.185920903033346,64424509440,64424509440,0,0,27616161792,34359738368,6743576576,19.62639093399048,running,0,0,0,0,5493361,left,pdu,75.29,81.416,179178.0085105,0.332,14.7,179178.0085105,1.585,0.985,-8.026,1751.64
2025-09-06 00:24:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,414980033000,1967122775,22083174400,33104523264,47005696,0,2461533,78585856,83181568,83181568,22083174400,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.144258992407258,85899345920,85899345920,0,0,8820105216,17179869184,8359763968,48.66023063659668,running,0,0,0,0,1244785,left,pdu,78.053,77.186,179179.00851055,0.343,17.3,179179.00851055,1.627,0.988,-7.78,1575.41
2025-09-06 00:25:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,512187818000,1684365902,22084059136,33104523264,45760512,0,3103911,70115328,74682368,74682368,22084059136,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.112084503073148,85899345920,85899345920,0,0,8810323968,17179869184,8369545216,48.71716499328613,running,0,0,0,0,1244845,right,pdu,90.537,91.475,218418.0103743,0.394,6.3,218418.0103743,1.632,0.997,-0.771,3609.37
2025-09-06 00:26:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,587529022000,210354193,22081748992,33104523264,47800320,0,3980754,53481472,56303616,56303616,22081748992,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.15185728777481,85899345920,85899345920,0,0,8824119296,17179869184,8355749888,48.63686561584473,running,0,0,0,0,1244904,left,pdu,64.492,65.017,179182.00851069,0.285,13.8,179182.00851069,1.729,0.981,-8.058,816.69
2025-09-06 00:27:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,643578296000,1490013355,22090903552,33104523264,38715392,0,4692942,66437120,69976064,69976064,22090903552,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node5,flux-node5.av.it.pt,183,neuronet-w2,0.626495253663614,64424509440,64424509440,0,0,1375997952,34359738368,32983740416,95.99531888961792,running,0,0,0,0,9795884,right,pdu,98.182,98.718,218421.01037444,0.427,8.8,218421.01037444,1.554,0.997,-0.425,3878.09
2025-09-06 00:28:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,737105372000,1840723937,22082674688,33104523264,46895104,0,5493968,89436160,94568448,94568448,22082674688,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,8733.672,0.0,flux,flux-node1,flux-node1.av.it.pt,302,neuronet-k8s-m3,0.321311497173457,34359738368,34359738368,0,0,464388096,4294967296,3830579200,89.1876220703125,running,0,0,0,0,5537984,right,pdu,70.464,74.427,165630.007867,0.308,11.5,165630.007867,1.58,0.991,-6.201,3330.67
2025-09-06 00:29:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,27031144000,1673286226,22108389376,33104523264,21139456,0,43711,147439616,152363008,152363008,22108389376,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,52930.815,41605350.00000006,flux,flux-node3,flux-node3.av.it.pt,306,neuronet-k8s-lb,0.0,34359738368,34359738368,0,0,358666240,2147483648,1788817408,83.29830169677734,running,0,0,0,0,5118038,left,pdu,63.991,63.852,147227.00699291,0.284,16.0,147227.00699291,1.668,0.986,-7.486,5984.94
2025-09-06 00:30:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,158024513000,1841178151,22096261120,33104523264,33030144,0,300507,70803456,75804672,75804672,22096261120,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,9821.037,0.0,flux,flux-node1,flux-node1.av.it.pt,301,neuronet-k8s-m2,0.339460334417844,34359738368,34359738368,0,0,458711040,4294967296,3836256256,89.3198013305664,running,0,0,0,0,5538126,right,pdu,74.36,75.831,165631.00786705,0.309,12.3,165631.00786705,1.596,0.991,-6.349,3442.19
2025-09-06 00:31:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,211651114000,200869200,22094344192,33104523264,34922496,0,777076,57806848,61337600,61337600,22094344192,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,13166.973,55765599.99999999,flux,flux-node3,flux-node3.av.it.pt,306,neuronet-k8s-lb,0.0157587758900285,34359738368,34359738368,0,0,359362560,2147483648,1788121088,83.26587677001953,running,0,0,0,0,5118158,right,pdu,99.971,98.758,218427.01037473,0.435,8.6,218427.01037473,1.592,0.997,-0.636,820.62
2025-09-06 00:32:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,259518127000,1508690531,22093074432,33104523264,36851712,0,1238480,67371008,71335936,71335936,22093074432,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,17540.127,72885900.0,flux,flux-node1,flux-node1.av.it.pt,301,neuronet-k8s-m2,0.30907528887518,34359738368,34359738368,0,0,493416448,4294967296,3801550848,88.51175308227539,running,0,0,0,0,5538246,left,pdu,76.618,69.16,179189.00851102,0.336,14.0,179189.00851102,1.614,0.975,-7.839,4332.81
2025-09-06 00:33:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,367353651000,2072463324,22095171584,33104523264,35704832,0,1881954,110309376,116285440,116285440,22095171584,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,24660.441,118671900.0,flux,flux-node4,flux-node4.av.it.pt,182,neuronet-w1,0.181591583880465,64424509440,64424509440,0,0,27636125696,34359738368,6723612672,19.568288326263428,running,0,0,0,0,5493961,left,pdu,71.477,73.843,179190.00851107,0.315,16.9,179190.00851107,1.624,0.988,-7.808,2388.68
2025-09-06 00:34:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,477037882000,2131892305,22092144640,33104523264,38772736,0,2427746,113758208,120434688,120434688,22092144640,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,32034.345,122898400.00000004,flux,flux-node1,flux-node1.av.it.pt,302,neuronet-k8s-m3,0.312073900768149,34359738368,34359738368,0,0,476835840,4294967296,3818131456,88.89780044555664,running,0,0,0,0,5538344,left,pdu,74.471,71.839,179192.00851116,0.328,12.0,179192.00851116,1.641,0.981,-8.118,6047.22
2025-09-06 00:35:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,589072207000,1755092962,22092173312,33104523264,37588992,0,3101695,77844480,83120128,83120128,22092173312,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,39002.103,116129300.00000004,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.0161106538092943,34359738368,34359738368,0,0,251514880,2147483648,1895968768,88.28792572021484,running,0,0,0,0,9289675,left,pdu,63.904,64.007,147233.00699319,0.286,13.8,147233.00699319,1.661,0.982,-7.581,3791.99
2025-09-06 00:36:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,669018309000,122690130,22089375744,33104523264,39579648,0,4033131,59707392,62914560,62914560,22089375744,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,42958.047,0.0,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.0115902932112305,34359738368,34359738368,0,0,253202432,2147483648,1894281216,88.20934295654297,running,0,0,0,0,9289736,right,pdu,65.709,68.925,165638.00786738,0.287,10.6,165638.00786738,1.545,0.991,-6.368,754.07
2025-09-06 00:37:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,716328314000,1425373206,22087831552,33104523264,30453760,0,4693931,70193152,74104832,74104832,22087831552,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,47763.54,80091550.00000004,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.0128556025362295,34359738368,34359738368,0,0,254189568,2147483648,1893294080,88.16337585449219,running,0,0,0,0,9289795,right,pdu,50.756,48.164,119703.00568559,0.226,15.1,119703.00568559,1.728,0.977,-8.376,4172.76
2025-09-06 00:38:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,822939265000,1862775975,22090956800,33104523264,38690816,0,5586406,86732800,91701248,91701248,22090956800,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,54693.729,115503149.99999996,flux,flux-node3,flux-node3.av.it.pt,311,neuronet-5g-core,0.155405403643468,85899345920,85899345920,0,0,8837398528,17179869184,8342470656,48.5595703125,running,0,0,0,0,1245624,right,pdu,63.844,68.4,165641.00786753,0.28,11.1,165641.00786753,1.576,0.989,-6.309,3847.51
2025-09-06 00:39:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,932016721000,1941008258,22091124736,33104523264,38445056,0,6246384,91303936,96473088,96473088,22091124736,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,61889.4,119927850.00000004,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.007024505272184,34359738368,34359738368,0,0,251150336,2147483648,1896333312,88.30490112304688,running,0,0,0,0,9289915,left,pdu,68.643,66.142,179198.00851145,0.303,14.3,179198.00851145,1.676,0.978,-7.883,4469.14
2025-09-06 00:40:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1038377471000,1662901832,22094528512,33104523264,34553856,0,7045768,78602240,83193856,83193856,22094528512,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,68601.234,111863899.99999993,flux,flux-node3,flux-node3.av.it.pt,185,neuronet-lb,0.0117043533827007,34359738368,34359738368,0,0,252239872,2147483648,1895243776,88.25416564941406,running,0,0,0,0,9289975,left,pdu,74.96,71.879,179199.0085115,0.331,14.2,179199.0085115,1.746,0.984,-7.7,2561.34
2025-09-06 00:41:56,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,neuronet-k8s-w2,flux,r4,Neuronet-ClusterTest,1115503513000,122474060,22092095488,33104523264,36548608,0,8030285,62468096,65683456,65683456,22092095488,33104523264,32768,quickpizza/quickpizza-8b95978b5-jgvvs,quickpizza,quickpizza-8b95978b5-jgvvs,quickpizza,flux,Neuronet-ClusterTest,72792.513,68709491.80327885,flux,flux-node4,flux-node4.av.it.pt,182,neuronet-w1,0.180175571741849,64424509440,64424509440,0,0,27626377216,34359738368,6733361152,19.596660137176517,running,0,0,0,0,5494440,left,pdu,70.575,71.378,179200.00851154,0.311,16.9,179200.00851154,1.651,0.988,-8.042,813.41
