_time,vm_id,cpuload,disk_free,disk_total,disk_used,disk_used_percentage,mem_free,mem_total,mem_used,mem_used_percentage,swap_free,swap_total,swap_used,swap_used_percentage,uptime,disk_free_gb,disk_total_gb,disk_used_gb,disk_usage_percent,scaph_process_cpu_usage_percentage,scaph_process_disk_read_bytes,scaph_process_disk_total_read_bytes,scaph_process_disk_total_write_bytes,scaph_process_disk_write_bytes,scaph_process_memory_bytes,scaph_process_memory_virtual_bytes,scaph_process_power_consumption_microwatts,uptime_hours,vm_power_watts
2025-08-04 06:36:00+00:00,305,0.172844453327344,34359738368.0,34359738368.0,0.0,0.0,576598016.0,4294967296.0,3718369280.0,86.57503128051758,0.0,0.0,0.0,0.0,2666449.0,32.0,32.0,0.0,0.0,1.0249636,0.0,5343444554.0,79132950528.0,1064960.0,4233900032.0,9922031616.0,724040.6540526866,740.6802777777777,0.7240406540526867
2025-08-04 06:36:00+00:00,303,0.123023547299718,34359738368.0,34359738368.0,0.0,0.0,1176420352.0,4294967296.0,3118546944.0,72.60932922363281,0.0,0.0,0.0,0.0,2666614.0,32.0,32.0,0.0,0.0,1.5539573,0.0,6872657482.0,95251005440.0,1269760.0,4132913152.0,9941901312.0,1097725.101702428,740.7261111111111,1.0977251017024279
2025-08-04 06:36:00+00:00,304,0.103869808718051,34359738368.0,34359738368.0,0.0,0.0,511262720.0,4294967296.0,3783704576.0,88.09623718261719,0.0,0.0,0.0,0.0,2666469.0,32.0,32.0,0.0,0.0,1.0353601,0.0,5474020938.0,74132733952.0,1241088.0,4294316032.0,9611620352.0,731384.792378664,740.6858333333333,0.731384792378664
2025-08-04 06:37:00+00:00,303,0.0888834952656475,34359738368.0,34359738368.0,0.0,0.0,1175068672.0,4294967296.0,3119898624.0,72.64080047607422,0.0,0.0,0.0,0.0,2666672.0,32.0,32.0,0.0,0.0,1.5909883,0.0,6872657482.0,95253045248.0,1748992.0,4132913152.0,9941901312.0,1117563.8307750477,740.7422222222223,1.1175638307750477
2025-08-04 06:37:00+00:00,304,0.0828065692653181,34359738368.0,34359738368.0,0.0,0.0,508751872.0,4294967296.0,3786215424.0,88.15469741821289,0.0,0.0,0.0,0.0,2666529.0,32.0,32.0,0.0,0.0,1.0586214,0.0,5474020938.0,74133245952.0,512000.0,4294316032.0,9653583872.0,743611.3832643986,740.7025,0.7436113832643986
2025-08-04 06:37:00+00:00,305,0.0830632443616762,34359738368.0,34359738368.0,0.0,0.0,579178496.0,4294967296.0,3715788800.0,86.51494979858398,0.0,0.0,0.0,0.0,2666511.0,32.0,32.0,0.0,0.0,1.0463972,0.0,5343444554.0,79133782016.0,737280.0,4233900032.0,9922031616.0,735024.6946971035,740.6975,0.7350246946971034
2025-08-04 06:38:00+00:00,303,0.0631868082617468,34359738368.0,34359738368.0,0.0,0.0,1172865024.0,4294967296.0,3122102272.0,72.69210815429688,0.0,0.0,0.0,0.0,2666732.0,32.0,32.0,0.0,0.0,1.8335823,0.0,6872657482.0,95255121920.0,2064384.0,4132913152.0,9941901312.0,1230321.9946757352,740.7588888888889,1.2303219946757353
2025-08-04 06:38:00+00:00,304,0.131600146301432,34359738368.0,34359738368.0,0.0,0.0,499998720.0,4294967296.0,3794968576.0,88.3584976196289,0.0,0.0,0.0,0.0,2666589.0,32.0,32.0,0.0,0.0,1.090602,0.0,5474020938.0,74134208512.0,962560.0,4294316032.0,9620013056.0,731787.0000881111,740.7191666666666,0.7317870000881112
2025-08-04 06:38:00+00:00,305,0.0813730444310422,34359738368.0,34359738368.0,0.0,0.0,579854336.0,4294967296.0,3715112960.0,86.49921417236328,0.0,0.0,0.0,0.0,2666571.0,32.0,32.0,0.0,0.0,0.97615606,0.0,5343444554.0,79134429184.0,565248.0,4233900032.0,9896853504.0,654994.4758900052,740.7141666666666,0.6549944758900053
2025-08-04 06:39:00+00:00,304,0.085716548015645,34359738368.0,34359738368.0,0.0,0.0,491053056.0,4294967296.0,3803914240.0,88.56678009033203,0.0,0.0,0.0,0.0,2666648.0,32.0,32.0,0.0,0.0,1.3851917,0.0,5474020938.0,74141528064.0,2486272.0,4294316032.0,9620013056.0,925969.8861567974,740.7355555555556,0.9259698861567974
2025-08-04 06:39:00+00:00,305,0.0684524099355214,34359738368.0,34359738368.0,0.0,0.0,573267968.0,4294967296.0,3721699328.0,86.6525650024414,0.0,0.0,0.0,0.0,2666630.0,32.0,32.0,0.0,0.0,1.2564083,163840.0,5343608394.0,79138992128.0,4272128.0,4233900032.0,9896853504.0,839881.078865838,740.7305555555556,0.839881078865838
