_time,container_name,namespace,pod_name,cpu_millicores,memory_usage_mb,logsfs_usage_percent,container_power_watts
2025-08-04 07:27:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.263915,6.66796875,6.580811643087838e-06,46.0977
2025-08-04 07:27:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.213199,10.99609375,1.3161623286175676e-05,9726.10505
2025-08-04 07:27:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,97.545831,97.43359375,0.002487546801087203,4484.0112
2025-08-04 07:27:00+00:00,etcd,kube-system,etcd-neuronet-m1,283.508099,274.07421875,0.04294637678279123,700983.79905
2025-08-04 07:27:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,6.302399,34.1640625,0.0006975660341673108,20684.23865
2025-08-04 07:27:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,4.301389,125.72265625,0.0002105859725788108,32298.90745
2025-08-04 07:27:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,372.80603,1243.8671875,0.0425317856492767,64142.7958
2025-08-04 07:28:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,11.741338,22.99609375,0.00013819704450484458,546.8667
2025-08-04 07:28:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,22.50479,17.234375,0.00027639408900968917,38350.2339
2025-08-04 07:28:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.0,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:28:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,2.131839,33.1171875,0.0012503542121866892,6159.47275
2025-08-04 07:28:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2.516883,6.68359375,6.580811643087838e-06,46.1369
2025-08-04 07:28:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.438149,11.06640625,1.3161623286175676e-05,9726.5024
2025-08-04 07:28:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,138.964582,96.37890625,0.0024941276127302906,4491.9634
2025-08-04 07:28:00+00:00,etcd,kube-system,etcd-neuronet-m1,333.706991,275.04296875,0.042952957594434314,701009.3785
2025-08-04 07:28:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,6.960251,31.62109375,0.0006975660341673108,20684.93915
2025-08-04 07:28:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,6.219427,119.72265625,0.0002105859725788108,32299.714350000002
2025-08-04 07:28:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,392.539017,1244.1640625,0.0425317856492767,64175.73335
2025-08-04 07:29:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,11.257248,23.15625,0.00013819704450484458,547.9082999999999
2025-08-04 07:29:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,28.15433,17.046875,0.00027639408900968917,38351.519
2025-08-04 07:29:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.0,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:29:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,1.303675,33.1171875,0.0012503542121866892,6159.59465
2025-08-04 07:29:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.1474,6.6796875,6.580811643087838e-06,46.1483
2025-08-04 07:29:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.151633,10.50390625,1.3161623286175676e-05,9726.82495
2025-08-04 07:29:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,126.140639,96.37890625,0.0025007084243733784,4502.1226
2025-08-04 07:29:00+00:00,etcd,kube-system,etcd-neuronet-m1,300.350106,276.51171875,0.042952957594434314,701034.68015
2025-08-04 07:29:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,7.483793,32.9609375,0.0006975660341673108,20685.642050000002
2025-08-04 07:29:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,4.995462,122.2578125,0.0002105859725788108,32301.15525
2025-08-04 07:29:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,363.921774,1060.80859375,0.0425317856492767,64210.135449999994
2025-08-04 07:30:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,13.010874,23.1875,0.00013819704450484458,548.8780499999999
2025-08-04 07:30:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,28.18456,17.05078125,0.00027639408900968917,38352.63665
2025-08-04 07:30:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.012925,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:30:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,0.436659,33.12109375,0.0012503542121866892,6159.6245
2025-08-04 07:30:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.118318,6.6796875,6.580811643087838e-06,46.18375
2025-08-04 07:30:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,4.968052,10.60546875,1.3161623286175676e-05,9727.165749999998
2025-08-04 07:30:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,125.543015,96.5078125,0.002507289236016466,4512.1891000000005
2025-08-04 07:30:00+00:00,etcd,kube-system,etcd-neuronet-m1,303.411548,276.88671875,0.042952957594434314,701059.868
2025-08-04 07:30:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,6.512387,32.734375,0.0006975660341673108,20686.3505
2025-08-04 07:30:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,16.659133,125.25390625,0.0002105859725788108,32301.96115
2025-08-04 07:30:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,381.478059,1064.55859375,0.0425317856492767,64242.8567
2025-08-04 07:31:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,15.450446,23.31640625,0.00013819704450484458,549.9356499999999
2025-08-04 07:31:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,28.014294,17.1796875,0.00027639408900968917,38353.543300000005
2025-08-04 07:31:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.0,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:31:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,1.105216,33.1171875,0.0012503542121866892,6159.7028
2025-08-04 07:31:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.110844,6.6796875,6.580811643087838e-06,46.19795
2025-08-04 07:31:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.105871,10.9375,1.3161623286175676e-05,9727.50715
2025-08-04 07:31:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,129.636302,96.51171875,0.002513870047659554,4522.21455
2025-08-04 07:31:00+00:00,etcd,kube-system,etcd-neuronet-m1,279.075682,277.56640625,0.042952957594434314,701084.82585
2025-08-04 07:31:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,7.241449,32.8046875,0.0006975660341673108,20686.9436
2025-08-04 07:31:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,4.511375,125.25,0.0002105859725788108,32303.0794
2025-08-04 07:31:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,687.959252,1235.0390625,0.0425317856492767,64276.780249999996
2025-08-04 07:32:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,13.048128,23.32421875,0.00013819704450484458,550.9457
2025-08-04 07:32:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,21.762435,17.359375,0.00027639408900968917,38354.73855
2025-08-04 07:32:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.02441,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:32:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,0.775162,33.12109375,0.0012503542121866892,6159.75955
2025-08-04 07:32:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.258838,6.6796875,6.580811643087838e-06,46.2518
2025-08-04 07:32:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.149492,10.76171875,1.3161623286175676e-05,9727.88995
2025-08-04 07:32:00+00:00,etcd,kube-system,etcd-neuronet-m1,312.886775,278.390625,0.042972700029363584,701109.6616999999
2025-08-04 07:32:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,6.736964,33.32421875,0.0006975660341673108,20687.65615
2025-08-04 07:32:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,127.779441,96.51953125,0.002520450859302642,4532.5617999999995
2025-08-04 07:32:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,22.700949,121.66015625,0.0002105859725788108,32303.94235
2025-08-04 07:32:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,363.085537,1235.05859375,0.04253836646091978,64314.73235
2025-08-04 07:33:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,15.336907,23.1640625,0.00013819704450484458,552.0033
2025-08-04 07:33:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,30.468981,18.26171875,0.00027639408900968917,38355.84069999999
2025-08-04 07:33:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.0,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:33:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,0.341639,33.1328125,0.0012503542121866892,6160.162200000001
2025-08-04 07:33:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,1.920414,6.6796875,6.580811643087838e-06,46.259750000000004
2025-08-04 07:33:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,7.041122,11.14453125,1.3161623286175676e-05,9728.22675
2025-08-04 07:33:00+00:00,etcd,kube-system,etcd-neuronet-m1,299.166616,279.75390625,0.043038508145794456,701134.8881
2025-08-04 07:33:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,100.311165,97.6875,0.00252703167094573,4542.3285
2025-08-04 07:33:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,7.728145,33.65234375,0.0006975660341673108,20688.31515
2025-08-04 07:33:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,13.91541,121.66015625,0.0002105859725788108,32305.2693
2025-08-04 07:33:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,457.098645,1097.78515625,0.04255810889584905,64346.37585
2025-08-04 07:34:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12.568357,23.1640625,0.00013819704450484458,552.9108
2025-08-04 07:34:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,30.059076,17.359375,0.00027639408900968917,38357.0571
2025-08-04 07:34:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.026719,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:34:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,0.296995,33.12890625,0.0012503542121866892,6160.2244
2025-08-04 07:34:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,3.349021,6.6796875,6.580811643087838e-06,46.30695
2025-08-04 07:34:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.077922,11.421875,1.3161623286175676e-05,9728.5094
2025-08-04 07:34:00+00:00,etcd,kube-system,etcd-neuronet-m1,314.616687,281.3125,0.043038508145794456,701161.6033
2025-08-04 07:34:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,8.008479,32.3203125,0.0006975660341673108,20688.95405
2025-08-04 07:34:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,99.338891,97.19140625,0.00252703167094573,4549.28775
2025-08-04 07:34:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,7.491878,117.1875,0.0002105859725788108,32306.3985
2025-08-04 07:34:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,356.616979,1042.0234375,0.04255810889584905,64380.1413
2025-08-04 07:35:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,14.179498,22.93359375,0.00013819704450484458,553.9793000000001
2025-08-04 07:35:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,26.154024,17.12890625,0.00027639408900968917,38358.3421
2025-08-04 07:35:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.029537,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:35:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,1.127144,33.12890625,0.0012503542121866892,6160.3447
2025-08-04 07:35:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,2.803871,6.6796875,6.580811643087838e-06,46.30695
2025-08-04 07:35:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.115247,10.61328125,1.3161623286175676e-05,9728.84215
2025-08-04 07:35:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,96.575423,97.19921875,0.0025336124825888176,4556.199049999999
2025-08-04 07:35:00+00:00,etcd,kube-system,etcd-neuronet-m1,311.249672,282.484375,0.043038508145794456,701189.70815
2025-08-04 07:35:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,6.180086,33.58984375,0.0006975660341673108,20689.58915
2025-08-04 07:35:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,15.720583,121.65625,0.0002105859725788108,32307.55115
2025-08-04 07:35:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,370.922572,1042.01953125,0.04255810889584905,64412.62115
2025-08-04 07:36:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,13.432394,22.9375,0.00013819704450484458,554.9238
2025-08-04 07:36:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,28.940946,17.12890625,0.00027639408900968917,38359.40305
2025-08-04 07:36:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.011912,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:36:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,2.679602,33.12109375,0.0012503542121866892,6160.69885
2025-08-04 07:36:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,3.368625,6.6796875,6.580811643087838e-06,46.34355
2025-08-04 07:36:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.162111,11.13671875,1.3161623286175676e-05,9729.165799999999
2025-08-04 07:36:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,122.076688,97.19921875,0.0025401932942319054,4565.8824
2025-08-04 07:36:00+00:00,etcd,kube-system,etcd-neuronet-m1,312.481727,281.953125,0.043038508145794456,701216.9369
2025-08-04 07:36:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,7.743934,33.4921875,0.0006975660341673108,20690.218149999997
2025-08-04 07:36:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,3.823873,121.65625,0.0002105859725788108,32308.6326
2025-08-04 07:36:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,741.878932,1224.0703125,0.04255810889584905,64446.2376
2025-08-04 07:37:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,15.070253,22.94140625,0.00013819704450484458,555.9596
2025-08-04 07:37:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,27.481302,17.2578125,0.00027639408900968917,38360.56475
2025-08-04 07:37:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.0,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:37:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,1.541088,33.125,0.0012503542121866892,6160.79755
2025-08-04 07:37:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.107791,6.6796875,6.580811643087838e-06,46.36145
2025-08-04 07:37:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.243216,11.203125,1.3161623286175676e-05,9729.50305
2025-08-04 07:37:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,132.169274,97.20703125,0.002546774105874993,4575.4894
2025-08-04 07:37:00+00:00,etcd,kube-system,etcd-neuronet-m1,318.731754,278.0078125,0.043038508145794456,701243.21145
2025-08-04 07:37:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,5.614263,33.515625,0.0006975660341673108,20690.820499999998
2025-08-04 07:37:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,16.665725,125.09375,0.0002105859725788108,32309.84205
2025-08-04 07:37:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,339.456071,1224.38671875,0.04255810889584905,64482.92645
2025-08-04 07:38:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12.767083,22.9453125,0.00013819704450484458,556.9536499999999
2025-08-04 07:38:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,27.508009,17.1875,0.00027639408900968917,38361.6553
2025-08-04 07:38:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.034327,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:38:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,0.528198,33.12109375,0.0012503542121866892,6160.88215
2025-08-04 07:38:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.984762,6.6796875,6.580811643087838e-06,46.36145
2025-08-04 07:38:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.13784,11.3125,1.3161623286175676e-05,9729.9025
2025-08-04 07:38:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,122.922377,97.2109375,0.0025533549175180813,4586.03025
2025-08-04 07:38:00+00:00,etcd,kube-system,etcd-neuronet-m1,312.378811,278.93359375,0.043038508145794456,701271.0882
2025-08-04 07:38:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,8.067198,33.5234375,0.0006975660341673108,20691.58365
2025-08-04 07:38:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,6.934773,125.08984375,0.0002105859725788108,32310.85235
2025-08-04 07:38:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,487.178927,1049.48828125,0.04255810889584905,64515.10705
2025-08-04 07:39:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,13.88571,22.9453125,0.00013819704450484458,557.98725
2025-08-04 07:39:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,28.947969,17.1875,0.00027639408900968917,38362.7901
2025-08-04 07:39:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.022676,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:39:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,0.346123,33.12109375,0.0012503542121866892,6161.036550000001
2025-08-04 07:39:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.309212,6.6796875,6.580811643087838e-06,46.411449999999995
2025-08-04 07:39:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.113118,10.5234375,1.3161623286175676e-05,9730.2178
2025-08-04 07:39:00+00:00,etcd,kube-system,etcd-neuronet-m1,304.93562,280.21484375,0.043038508145794456,701297.88845
2025-08-04 07:39:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,8.72755,34.14453125,0.0006975660341673108,20692.285099999997
2025-08-04 07:39:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,127.196819,97.2265625,0.0025599357291611687,4595.9914499999995
2025-08-04 07:39:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,5.032741,119.5546875,0.0002105859725788108,32311.9456
2025-08-04 07:39:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,327.255658,1052.99609375,0.04255810889584905,64550.05095
2025-08-04 07:40:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,11.891069,22.9453125,0.00013819704450484458,558.91625
2025-08-04 07:40:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,37.075096,17.1875,0.00027639408900968917,38363.84965
2025-08-04 07:40:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.0,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:40:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,0.484245,33.12890625,0.0012503542121866892,6161.06195
2025-08-04 07:40:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.832138,6.6796875,6.580811643087838e-06,46.42185
2025-08-04 07:40:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.24613,10.6875,1.3161623286175676e-05,9730.5255
2025-08-04 07:40:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,120.721039,97.234375,0.0025599357291611687,4606.3846
2025-08-04 07:40:00+00:00,etcd,kube-system,etcd-neuronet-m1,330.348651,280.2578125,0.043038508145794456,701325.3628
2025-08-04 07:40:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,4.800846,34.36328125,0.0006975660341673108,20693.00175
2025-08-04 07:40:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,12.958818,122.0859375,0.0002105859725788108,32312.7067
2025-08-04 07:40:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,413.854464,1053.01171875,0.04255810889584905,64581.7254
2025-08-04 07:41:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12.398978,22.94921875,0.00013819704450484458,560.0207499999999
2025-08-04 07:41:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,29.215365,17.1875,0.00027639408900968917,38365.025649999996
2025-08-04 07:41:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.02288,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:41:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,1.197135,33.1328125,0.0012503542121866892,6161.535699999999
2025-08-04 07:41:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.328305,6.6796875,6.580811643087838e-06,46.4406
2025-08-04 07:41:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.112139,10.953125,1.3161623286175676e-05,9730.843449999998
2025-08-04 07:41:00+00:00,etcd,kube-system,etcd-neuronet-m1,313.041034,281.26171875,0.043038508145794456,701353.02225
2025-08-04 07:41:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,8.00319,34.41796875,0.0006975660341673108,20693.65325
2025-08-04 07:41:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,107.43526,97.24609375,0.002566516540804257,4614.92685
2025-08-04 07:41:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,6.118234,122.08984375,0.0002105859725788108,32313.971550000002
2025-08-04 07:41:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,678.547326,1237.671875,0.04255810889584905,64615.780099999996
2025-08-04 07:42:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,12.095439,22.94921875,0.00013819704450484458,560.9740999999999
2025-08-04 07:42:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,26.636431,17.1875,0.00027639408900968917,38366.16805
2025-08-04 07:42:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.0,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:42:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,0.319399,33.140625,0.0012503542121866892,6161.5665
2025-08-04 07:42:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.999987,6.6796875,6.580811643087838e-06,46.4525
2025-08-04 07:42:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.198909,11.32421875,1.3161623286175676e-05,9731.19155
2025-08-04 07:42:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,103.808916,97.24609375,0.0025730973524473446,4622.060649999999
2025-08-04 07:42:00+00:00,etcd,kube-system,etcd-neuronet-m1,315.253908,282.0390625,0.043038508145794456,701380.65345
2025-08-04 07:42:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,7.734403,32.53515625,0.0006975660341673108,20694.3409
2025-08-04 07:42:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,15.225392,122.08984375,0.0002105859725788108,32314.865449999998
2025-08-04 07:42:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,380.516432,1237.8046875,0.04255810889584905,64653.7186
2025-08-04 07:43:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,14.908515,22.94921875,0.00013819704450484458,561.94495
2025-08-04 07:43:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,29.544932,17.18359375,0.00027639408900968917,38367.545750000005
2025-08-04 07:43:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.008274,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:43:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,13.181185,33.12109375,0.0012503542121866892,6161.9307499999995
2025-08-04 07:43:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.107994,6.6796875,6.580811643087838e-06,46.49815
2025-08-04 07:43:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,4.75724,11.26953125,1.3161623286175676e-05,9731.49335
2025-08-04 07:43:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,126.751555,99.796875,0.0025796781640904324,4630.127399999999
2025-08-04 07:43:00+00:00,etcd,kube-system,etcd-neuronet-m1,302.47635,283.1796875,0.043038508145794456,701408.8272999999
2025-08-04 07:43:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,8.519015,33.1796875,0.0006975660341673108,20694.987100000002
2025-08-04 07:43:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,14.992597,118.55859375,0.0002105859725788108,32316.0215
2025-08-04 07:43:00+00:00,kube-apiserver,kube-system,kube-apiserver-neuronet-m1,401.290091,1070.453125,0.04255810889584905,64686.2687
2025-08-04 07:44:00+00:00,kube-scheduler,kube-system,kube-scheduler-neuronet-m1,13.014174,22.95703125,0.00013819704450484458,562.913
2025-08-04 07:44:00+00:00,kube-flannel,kube-flannel,kube-flannel-ds-mwgcj,26.754826,17.4296875,0.00027639408900968917,38368.764149999995
2025-08-04 07:44:00+00:00,kube-multus,kube-system,kube-multus-ds-b68jx,0.0,1.59765625,1.3161623286175676e-05,0.2826
2025-08-04 07:44:00+00:00,kube-proxy,kube-system,kube-proxy-zk9zk,1.949888,33.12890625,0.0012503542121866892,6161.9635
2025-08-04 07:44:00+00:00,ovs-cni-marker,cluster-network-addons,ovs-cni-amd64-8h9vl,0.252885,6.6796875,6.580811643087838e-06,46.50775
2025-08-04 07:44:00+00:00,node-exporter,optimiter,prometheus-prometheus-node-exporter-5knrk,0.34619,10.70703125,1.3161623286175676e-05,9731.7375
2025-08-04 07:44:00+00:00,kube-controller-manager,kube-system,kube-controller-manager-neuronet-m1,123.208581,100.23046875,0.00258625897573352,4640.35335
2025-08-04 07:44:00+00:00,etcd,kube-system,etcd-neuronet-m1,295.39157,283.4765625,0.043038508145794456,701436.17785
2025-08-04 07:44:00+00:00,coredns,kube-system,coredns-5dd5756b68-znnhh,6.824657,34.2421875,0.0006975660341673108,20695.68565
2025-08-04 07:44:00+00:00,kepler-exporter,optimiter,kepler-gjk9b,8.804252,120.55859375,0.0002105859725788108,32317.199
